# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "start_to_stop" "-g" "ID" "-a" "/Users/s1964600/Work/isoform_analysis_Dec2023/data/mock_annotations/CBS138_GCF_000002545.3/mock_long_gene_400.gtf" "-o" "87_counts.txt" "87_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	87_aln.bam
CAGL0E04312g	NC_006028.2	412800	415266	+	2467	11424
CAGL0E04334g	NC_006028.2	415188	417189	-	2002	17604
CAGL0E04356g	NC_006028.2	417690	418800	-	1111	10355
CAGL0E04378g	NC_006028.2	419784	421932	-	2149	292
CAGL0E04400g	NC_006028.2	422802	424557	+	1756	912
CAGL0E04422g	NC_006028.2	424507	425674	+	1168	2142
CAGL0E04444g	NC_006028.2	425581	426679	-	1099	1564
CAGL0E04466g	NC_006028.2	427512	428760	+	1249	3
CAGL0E04488g	NC_006028.2	429244	431308	+	2065	1821
CAGL0E04510g	NC_006028.2	431224	433735	+	2512	369
CAGL0E04532g	NC_006028.2	433710	434748	+	1039	1970
CAGL0E04548g	NC_006028.2	434208	434820	-	613	9558
CAGL0E04554g	NC_006028.2	439395	440517	+	1123	823
CAGL0E04576g	NC_006028.2	440394	442842	-	2449	2024
CAGL0E04598g	NC_006028.2	444125	445412	-	1288	38
CAGL0E04620g	NC_006028.2	446284	447973	+	1690	8142
CAGL0E04642g	NC_006028.2	447534	450141	-	2608	675
CAGL0E04664g	NC_006028.2	450352	451354	-	1003	3232
CAGL0E04686g	NC_006028.2	451626	454116	+	2491	1619
CAGL0E04708g	NC_006028.2	453439	454867	-	1429	514
CAGL0E04752g	NC_006028.2	455802	456645	-	844	4763
CAGL0E04774g	NC_006028.2	456985	458650	-	1666	1386
CAGL0E04796g	NC_006028.2	459677	462038	-	2362	8017
CAGL0E04818g	NC_006028.2	462438	464112	+	1675	174
CAGL0E04840g	NC_006028.2	464344	465946	+	1603	13
CAGL0E04862g	NC_006028.2	466023	469623	+	3601	347
CAGL0E04884g	NC_006028.2	469132	474001	-	4870	2988
CAGL0E04906g	NC_006028.2	475178	476663	-	1486	4514
CAGL0E04928g	NC_006028.2	477209	478826	+	1618	1906
CAGL0E04950g	NC_006028.2	478863	481284	+	2422	1037
CAGL0E04972g	NC_006028.2	480515	482930	-	2416	1181
CAGL0E04994g	NC_006028.2	484427	485402	+	976	5740
CAGL0E05016g	NC_006028.2	485122	486652	-	1531	6508
CAGL0E05038g	NC_006028.2	488786	493640	+	4855	1565
CAGL0E05060g	NC_006028.2	492970	496669	-	3700	691
CAGL0E05082g	NC_006028.2	496832	498374	-	1543	1603
CAGL0E05104g	NC_006028.2	498733	499909	+	1177	21
CAGL0E05126g	NC_006028.2	499156	500656	-	1501	348
CAGL0E05148g	NC_006028.2	500679	504324	-	3646	5311
CAGL0E05170g	NC_006028.2	504448	505906	-	1459	17217
CAGL0E05192g	NC_006028.2	506431	507868	-	1438	308
CAGL0E05214g	NC_006028.2	507875	509315	-	1441	2750
CAGL0E05236g	NC_006028.2	509315	510749	-	1435	514
CAGL0E05258g	NC_006028.2	510864	511590	-	727	224
CAGL0E05280g	NC_006028.2	511808	513263	-	1456	779
CAGL0E05302g	NC_006028.2	513901	516790	-	2890	2748
CAGL0E05324g	NC_006028.2	517063	521317	-	4255	4756
CAGL0E05346g	NC_006028.2	521995	523096	+	1102	28959
CAGL0E05368g	NC_006028.2	523128	524898	+	1771	256
CAGL0E05390g	NC_006028.2	524317	527587	-	3271	5981
CAGL0E05412g	NC_006028.2	528279	532659	+	4381	3085
CAGL0E05434g	NC_006028.2	532814	535664	+	2851	372
CAGL0E05456g	NC_006028.2	536135	537491	+	1357	544
CAGL0E05478g	NC_006028.2	537263	538577	-	1315	1205
CAGL0E05500g	NC_006028.2	539213	544544	+	5332	917
CAGL0E05522g	NC_006028.2	545100	546432	-	1333	229
CAGL0E05566g	NC_006028.2	547837	548965	-	1129	369
CAGL0E05588g	NC_006028.2	551061	554124	+	3064	819
CAGL0E05610g	NC_006028.2	553546	555472	-	1927	14873
CAGL0E05632g	NC_006028.2	556456	558652	-	2197	189
CAGL0E05654g	NC_006028.2	562625	564011	+	1387	2121
CAGL0E05676g	NC_006028.2	563634	566436	-	2803	2710
CAGL0E05698g	NC_006028.2	566769	568968	-	2200	163
CAGL0E05720g	NC_006028.2	569265	570741	+	1477	172
CAGL0E05742g	NC_006028.2	570755	573098	+	2344	2927
CAGL0E05764g	NC_006028.2	573064	575113	+	2050	604
CAGL0E05786g	NC_006028.2	574530	575730	-	1201	683
CAGL0E05808g	NC_006028.2	576899	578921	+	2023	1445
CAGL0E05830g	NC_006028.2	578437	579790	-	1354	3048
CAGL0E05874g	NC_006028.2	580757	584669	+	3913	1343
CAGL0E05896g	NC_006028.2	584185	585439	-	1255	21863
CAGL0E05918g	NC_006028.2	585560	587405	-	1846	2454
CAGL0E05940g	NC_006028.2	588050	590972	-	2923	6171
CAGL0E05962g	NC_006028.2	592176	594522	-	2347	0
CAGL0E05984g	NC_006028.2	595299	596127	+	829	341
CAGL0E06006g	NC_006028.2	596376	598011	+	1636	2220
CAGL0E06028g	NC_006028.2	598020	599418	+	1399	1026
CAGL0E06050g	NC_006028.2	598797	601005	-	2209	1292
CAGL0E06072g	NC_006028.2	601640	602573	-	934	1768
CAGL0E06094g	NC_006028.2	603704	604277	+	574	0
CAGL0E06116g	NC_006028.2	604545	606786	-	2242	1839
CAGL0E06138g	NC_006028.2	611435	617486	-	6052	32263
CAGL0E06160g	NC_006028.2	619092	620340	-	1249	849
CAGL0E06182g	NC_006028.2	620885	621926	-	1042	135
CAGL0E06204g	NC_006028.2	622523	623417	+	895	3460
CAGL0E06226g	NC_006028.2	622837	626872	-	4036	7961
CAGL0E06248g	NC_006028.2	627651	628641	+	991	430
CAGL0E06270g	NC_006028.2	628236	629079	-	844	6682
CAGL0E06292g	NC_006028.2	633372	634998	+	1627	56
CAGL0E06314g	NC_006028.2	634490	636785	-	2296	388
CAGL0E06336g	NC_006028.2	637212	638376	+	1165	3925
CAGL0E06358g	NC_006028.2	638677	639820	-	1144	81449
CAGL0E06380g	NC_006028.2	641189	642581	-	1393	1497
CAGL0E06402g	NC_006028.2	643478	644168	+	691	61
CAGL0E06424g	NC_006028.2	644263	645559	+	1297	38015
CAGL0E06446g	NC_006028.2	644929	646546	-	1618	854
CAGL0E06468g	NC_006028.2	647086	649531	+	2446	885
CAGL0E06490g	NC_006028.2	649826	651644	+	1819	8414
CAGL0E06512g	NC_006028.2	651936	652974	+	1039	7334
CAGL0E06534g	NC_006028.2	652442	654839	-	2398	1430
CAGL0E06556g	NC_006028.2	655328	657038	+	1711	2122
CAGL0E06600g	NC_006028.2	658435	661732	+	3298	452
CAGL0E06644g	NC_006028.2	665110	668614	+	3505	1858
CAGL0E06666g	NC_006028.2	670030	674692	-	4663	3938
CAGL0E06688g	NC_006028.2	680004	683331	-	3328	537
CAGL0F00187g	NC_006029.1	19572	21684	+	2113	2177
CAGL0F00209g	NC_006029.1	21709	23731	-	2023	61
CAGL0F00231g	NC_006029.1	29705	31028	+	1324	13321
CAGL0F00253g	NC_006029.1	30714	32568	-	1855	2973
CAGL0F00275g	NC_006029.1	33830	35444	+	1615	3375
CAGL0F00297g	NC_006029.1	34947	36531	-	1585	1933
CAGL0F00319g	NC_006029.1	36520	37489	-	970	2392
CAGL0F00341g	NC_006029.1	37817	38498	+	682	924
CAGL0F00363g	NC_006029.1	38589	39642	+	1054	6716
CAGL0F00407g	NC_006029.1	41539	42907	+	1369	2185
CAGL0F00429g	NC_006029.1	43066	44044	+	979	1797
CAGL0F00451g	NC_006029.1	43350	44808	-	1459	1141
CAGL0F00473g	NC_006029.1	45204	46038	+	835	56
CAGL0F00495g	NC_006029.1	45406	53176	-	7771	2776
CAGL0F00517g	NC_006029.1	54743	56507	+	1765	8703
CAGL0F00539g	NC_006029.1	55893	57990	-	2098	4824
CAGL0F00561g	NC_006029.1	58185	58971	-	787	701
CAGL0F00583g	NC_006029.1	59118	60636	-	1519	2951
CAGL0F00605g	NC_006029.1	63354	65241	+	1888	75446
CAGL0F00627g	NC_006029.1	65116	67393	-	2278	1661
CAGL0F00649g	NC_006029.1	71961	73905	+	1945	316
CAGL0F00671g	NC_006029.1	73493	78593	-	5101	4496
CAGL0F00693g	NC_006029.1	79324	81091	+	1768	12590
CAGL0F00715g	NC_006029.1	80464	81796	-	1333	849
CAGL0F00737g	NC_006029.1	82773	85560	+	2788	1076
CAGL0F00759g	NC_006029.1	85052	87656	-	2605	8866
CAGL0F00803g	NC_006029.1	88454	91370	+	2917	797
CAGL0F00825g	NC_006029.1	91832	93683	+	1852	5659
CAGL0F00869g	NC_006029.1	93053	94456	-	1404	1766
CAGL0F00891g	NC_006029.1	94550	95597	-	1048	34
CAGL0F00913g	NC_006029.1	97023	101043	+	4021	439
CAGL0F00935g	NC_006029.1	101230	102754	+	1525	539
CAGL0F00957g	NC_006029.1	102956	105191	+	2236	2934
CAGL0F00979g	NC_006029.1	104664	106242	-	1579	287
CAGL0F01001g	NC_006029.1	106796	108275	+	1480	868
CAGL0F01023g	NC_006029.1	107755	109345	-	1591	724
CAGL0F01045g	NC_006029.1	110119	110950	-	832	17
CAGL0F01089g	NC_006029.1	112286	113705	+	1420	1592
CAGL0F01111g	NC_006029.1	113128	114250	-	1123	791
CAGL0F01133g	NC_006029.1	114488	116486	-	1999	89
CAGL0F01155g	NC_006029.1	116362	120079	-	3718	1918
CAGL0F01177g	NC_006029.1	120615	123471	-	2857	1291
CAGL0F01199g	NC_006029.1	123904	125068	-	1165	7997
CAGL0F01221g	NC_006029.1	125516	126293	+	778	9087
CAGL0F01243g	NC_006029.1	126136	128167	+	2032	745
CAGL0F01265g	NC_006029.1	131725	133996	+	2272	1229
CAGL0F01287g	NC_006029.1	133633	135475	-	1843	4422
CAGL0F01331g	NC_006029.1	136307	138878	-	2572	2165
CAGL0F01397g	NC_006029.1	139122	141711	-	2590	5818
CAGL0F01419g	NC_006029.1	142223	146819	-	4597	148
CAGL0F01463g	NC_006029.1	149905	150970	+	1066	29296
CAGL0F01485g	NC_006029.1	150921	152334	-	1414	824
CAGL0F01507g	NC_006029.1	153593	155264	+	1672	47
CAGL0F01529g	NC_006029.1	156044	158717	+	2674	1761
CAGL0F01551g	NC_006029.1	158275	159133	-	859	519
CAGL0F01573g	NC_006029.1	159685	162943	+	3259	617
CAGL0F01595g	NC_006029.1	162620	163679	-	1060	1860
CAGL0F01617g	NC_006029.1	163924	164845	+	922	1210
CAGL0F01639g	NC_006029.1	164350	165544	-	1195	1619
CAGL0F01661g	NC_006029.1	165726	167058	-	1333	468
CAGL0F01683g	NC_006029.1	167001	168297	-	1297	6792
CAGL0F01705g	NC_006029.1	168442	170629	-	2188	2304
CAGL0F01727g	NC_006029.1	171213	172365	+	1153	985
CAGL0F01749g	NC_006029.1	172820	174629	+	1810	8278
CAGL0F01771g	NC_006029.1	174144	176967	-	2824	1446
CAGL0F01793g	NC_006029.1	177296	178790	-	1495	57149
CAGL0F01815g	NC_006029.1	179070	180414	-	1345	2145
CAGL0F01837g	NC_006029.1	181178	183380	+	2203	1369
CAGL0F01859g	NC_006029.1	183385	186172	+	2788	197
CAGL0F01881g	NC_006029.1	186169	187111	+	943	1067
CAGL0F01903g	NC_006029.1	186876	188118	-	1243	607
CAGL0F01925g	NC_006029.1	188438	189494	+	1057	358
CAGL0F01947g	NC_006029.1	188977	190858	-	1882	5130
CAGL0F01969g	NC_006029.1	190878	192624	-	1747	2829
CAGL0F01991g	NC_006029.1	192657	193596	-	940	7847
CAGL0F02013g	NC_006029.1	194261	195389	+	1129	6337
CAGL0F02035g	NC_006029.1	194854	196375	-	1522	146
CAGL0F02057g	NC_006029.1	196749	199689	-	2941	3
CAGL0F02079g	NC_006029.1	201002	205073	+	4072	1621
CAGL0F02101g	NC_006029.1	205206	211995	+	6790	3384
CAGL0F02123g	NC_006029.1	212117	213164	+	1048	4978
CAGL0F02145g	NC_006029.1	213561	216411	+	2851	2830
CAGL0F02167g	NC_006029.1	215680	218767	-	3088	33
CAGL0F02233g	NC_006029.1	219104	220955	-	1852	2641
CAGL0F02255g	NC_006029.1	221723	222563	+	841	1772
CAGL0F02277g	NC_006029.1	221982	224904	-	2923	1912
CAGL0F02299g	NC_006029.1	224954	225965	-	1012	404
CAGL0F02343g	NC_006029.1	226725	228162	+	1438	1144
CAGL0F02365g	NC_006029.1	228030	229125	+	1096	796
CAGL0F02387g	NC_006029.1	228807	232065	-	3259	10086
CAGL0F02431g	NC_006029.1	234061	236818	+	2758	3492
CAGL0F02453g	NC_006029.1	236232	238476	-	2245	2082
CAGL0F02475g	NC_006029.1	238843	240391	-	1549	35
CAGL0F02497g	NC_006029.1	240801	243702	+	2902	1927
CAGL0F02513g	NC_006029.1	243506	244125	+	620	1080
CAGL0F02519g	NC_006029.1	245120	248018	+	2899	684
CAGL0F02541g	NC_006029.1	248281	250573	+	2293	3004
CAGL0F02563g	NC_006029.1	251143	252190	+	1048	3294
CAGL0F02585g	NC_006029.1	252513	253926	+	1414	246
CAGL0F02607g	NC_006029.1	253336	255232	-	1897	27
CAGL0F02651g	NC_006029.1	256597	258562	+	1966	0
CAGL0F02673g	NC_006029.1	258426	259341	-	916	2218
CAGL0F02695g	NC_006029.1	259987	261001	+	1015	1632
CAGL0F02717g	NC_006029.1	261361	266389	+	5029	1088
CAGL0F02739g	NC_006029.1	265937	270113	-	4177	1352
CAGL0F02761g	NC_006029.1	270350	271382	-	1033	4517
CAGL0F02783g	NC_006029.1	271798	274717	+	2920	563
CAGL0F02805g	NC_006029.1	274070	275234	-	1165	1088
CAGL0F02827g	NC_006029.1	275136	276567	-	1432	3830
CAGL0F02849g	NC_006029.1	277229	278375	+	1147	3057
CAGL0F02871g	NC_006029.1	277722	279228	-	1507	1379
CAGL0F02893g	NC_006029.1	279126	280659	-	1534	5419
CAGL0F02915g	NC_006029.1	281010	283917	+	2908	2393
CAGL0F02937g	NC_006029.1	284659	285556	+	898	31230
CAGL0F02959g	NC_006029.1	286337	288644	+	2308	785
CAGL0F03003g	NC_006029.1	289923	293880	+	3958	418
CAGL0F03025g	NC_006029.1	295783	298969	+	3187	1174
CAGL0F03047g	NC_006029.1	298506	301140	-	2635	168
CAGL0F03069g	NC_006029.1	301250	303110	-	1861	3746
CAGL0F03091g	NC_006029.1	303084	303962	-	879	7294
CAGL0F03113g	NC_006029.1	304124	306467	+	2344	1291
CAGL0F03135g	NC_006029.1	306549	308136	+	1588	7620
CAGL0F03157g	NC_006029.1	307454	310826	-	3373	2947
CAGL0F03179g	NC_006029.1	311261	313262	+	2002	2041
CAGL0F03201g	NC_006029.1	312674	314030	-	1357	794
CAGL0F03223g	NC_006029.1	314696	317159	+	2464	1272
CAGL0F03245g	NC_006029.1	316524	320034	-	3511	520
CAGL0F03261g	NC_006029.1	320619	321432	-	814	0
CAGL0F03267g	NC_006029.1	321409	325801	-	4393	617
CAGL0F03289g	NC_006029.1	326515	327364	+	850	761
CAGL0F03311g	NC_006029.1	327199	330736	-	3538	140
CAGL0F03333g	NC_006029.1	331450	333100	-	1651	665
CAGL0F03399g	NC_006029.1	333555	335097	-	1543	2118
CAGL0F03421g	NC_006029.1	335757	338610	-	2854	1133
CAGL0F03443g	NC_006029.1	338775	340113	-	1339	974
CAGL0F03465g	NC_006029.1	340240	343438	-	3199	1407
CAGL0F03487g	NC_006029.1	343997	344735	+	739	3591
CAGL0F03531g	NC_006029.1	345084	347256	+	2173	2822
CAGL0F03553g	NC_006029.1	346837	347695	-	859	3157
CAGL0F03575g	NC_006029.1	347658	350325	-	2668	3196
CAGL0F03597g	NC_006029.1	350747	352644	+	1898	301
CAGL0F03619g	NC_006029.1	352009	354565	-	2557	303
CAGL0F03641g	NC_006029.1	354391	356059	-	1669	6459
CAGL0F03663g	NC_006029.1	356462	357749	+	1288	4503
CAGL0F03685g	NC_006029.1	357331	359086	-	1756	1335
CAGL0F03707g	NC_006029.1	359439	361665	-	2227	434
CAGL0F03729g	NC_006029.1	362572	364057	-	1486	1943
CAGL0F03751g	NC_006029.1	363929	365954	-	2026	803
CAGL0F03773g	NC_006029.1	366503	369152	+	2650	1087
CAGL0F03795g	NC_006029.1	368504	370358	-	1855	719
CAGL0F03817g	NC_006029.1	370247	371978	-	1732	2133
CAGL0F03839g	NC_006029.1	372239	373961	+	1723	5826
CAGL0F03861g	NC_006029.1	373291	374983	-	1693	2295
CAGL0F03883g	NC_006029.1	375906	377877	+	1972	1212
CAGL0F03905g	NC_006029.1	377562	380088	-	2527	1357
CAGL0F03927g	NC_006029.1	380625	382602	+	1978	3731
CAGL0F03949g	NC_006029.1	382047	385737	-	3691	3161
CAGL0F03971g	NC_006029.1	386224	390991	+	4768	561
CAGL0F03993g	NC_006029.1	390873	392619	+	1747	1704
CAGL0F04015g	NC_006029.1	391893	393825	-	1933	290
CAGL0F04081g	NC_006029.1	406151	408398	+	2248	366
CAGL0F04103g	NC_006029.1	410151	410886	+	736	3575
CAGL0F04125g	NC_006029.1	410761	412378	-	1618	200
CAGL0F04191g	NC_006029.1	417993	418665	+	673	3053
CAGL0F04213g	NC_006029.1	419473	420793	+	1321	661
CAGL0F04235g	NC_006029.1	420704	421952	-	1249	807
CAGL0F04257g	NC_006029.1	422278	423727	-	1450	6516
CAGL0F04279g	NC_006029.1	424682	425969	+	1288	507
CAGL0F04301g	NC_006029.1	426122	430973	+	4852	1263
CAGL0F04323g	NC_006029.1	430854	433239	+	2386	837
CAGL0F04345g	NC_006029.1	432580	435769	-	3190	2523
CAGL0F04367g	NC_006029.1	436654	437851	+	1198	2140
CAGL0F04389g	NC_006029.1	437222	440642	-	3421	1070
CAGL0F04411g	NC_006029.1	440822	441860	-	1039	1834
CAGL0F04433g	NC_006029.1	442206	444342	+	2137	3344
CAGL0F04455g	NC_006029.1	445495	446551	+	1057	1914
CAGL0F04477g	NC_006029.1	446020	447148	-	1129	5939
CAGL0F04499g	NC_006029.1	449923	452215	+	2293	1739
CAGL0F04521g	NC_006029.1	452683	453943	-	1261	11
CAGL0F04543g	NC_006029.1	456591	457266	+	676	2
CAGL0F04565g	NC_006029.1	459464	461225	+	1762	1009
CAGL0F04587g	NC_006029.1	461059	462667	-	1609	571
CAGL0F04609g	NC_006029.1	463702	468037	+	4336	6404
CAGL0F04631g	NC_006029.1	467880	468795	-	916	127
CAGL0F04653g	NC_006029.1	470117	471395	-	1279	7312
CAGL0F04697g	NC_006029.1	472760	474278	+	1519	3508
CAGL0F04719g	NC_006029.1	475180	477694	+	2515	747
CAGL0F04741g	NC_006029.1	478256	479984	+	1729	9086
CAGL0F04763g	NC_006029.1	479291	481514	-	2224	596
CAGL0F04785g	NC_006029.1	482637	484947	+	2311	1676
CAGL0F04807g	NC_006029.1	484900	486685	-	1786	1913
CAGL0F04829g	NC_006029.1	487684	488692	+	1009	10531
CAGL0F04851g	NC_006029.1	488404	490582	-	2179	2254
CAGL0F04873g	NC_006029.1	491732	494213	+	2482	4308
CAGL0F04895g	NC_006029.1	495596	498695	+	3100	23948
CAGL0F04917g	NC_006029.1	498732	501180	-	2449	146
CAGL0F04939g	NC_006029.1	503890	506608	+	2719	342
CAGL0F04961g	NC_006029.1	506566	507427	+	862	1246
CAGL0F04983g	NC_006029.1	506817	509004	-	2188	1089
CAGL0F05005g	NC_006029.1	508993	511708	-	2716	635
CAGL0F05027g	NC_006029.1	511967	512930	-	964	740
CAGL0F05049g	NC_006029.1	513288	514569	+	1282	226
CAGL0F05071g	NC_006029.1	513961	515221	-	1261	432
CAGL0F05093g	NC_006029.1	516481	517678	+	1198	12
CAGL0F05115g	NC_006029.1	519640	522124	+	2485	6309
CAGL0F05137g	NC_006029.1	523941	525024	+	1084	8
CAGL0F05159g	NC_006029.1	525230	528017	+	2788	2390
CAGL0F05181g	NC_006029.1	527296	529534	-	2239	1159
CAGL0F05203g	NC_006029.1	529492	530626	-	1135	45
CAGL0F05225g	NC_006029.1	530502	531330	-	829	232
CAGL0F05247g	NC_006029.1	531290	532601	-	1312	710
CAGL0F05269g	NC_006029.1	533359	534334	-	976	1652
CAGL0F05329g	NC_006029.1	535771	536374	-	604	19955
CAGL0F05335g	NC_006029.1	537231	540165	-	2935	994
CAGL0F05357g	NC_006029.1	541830	544035	+	2206	2056
CAGL0F05379g	NC_006029.1	543691	547162	-	3472	1683
CAGL0F05401g	NC_006029.1	547475	550430	-	2956	2869
CAGL0F05423g	NC_006029.1	550256	551648	-	1393	1271
CAGL0F05445g	NC_006029.1	551974	553405	+	1432	994
CAGL0F05467g	NC_006029.1	552678	553542	-	865	195
CAGL0F05489g	NC_006029.1	553902	555765	+	1864	24
CAGL0F05511g	NC_006029.1	555646	557455	+	1810	942
CAGL0F05533g	NC_006029.1	556808	558329	-	1522	604
CAGL0F05555g	NC_006029.1	558599	559718	+	1120	619
CAGL0F05577g	NC_006029.1	559705	562105	+	2401	706
CAGL0F05599g	NC_006029.1	562262	564494	+	2233	1249
CAGL0F05621g	NC_006029.1	563802	565296	-	1495	242
CAGL0F05643g	NC_006029.1	565824	567597	+	1774	2678
CAGL0F05665g	NC_006029.1	566960	569354	-	2395	6908
CAGL0F05687g	NC_006029.1	570280	573049	+	2770	2040
CAGL0F05709g	NC_006029.1	573128	574574	+	1447	60
CAGL0F05731g	NC_006029.1	574014	575037	-	1024	400
CAGL0F05753g	NC_006029.1	575099	576965	-	1867	1069
CAGL0F05775g	NC_006029.1	577895	579824	+	1930	1114
CAGL0F05797g	NC_006029.1	579568	584380	-	4813	484
CAGL0F05819g	NC_006029.1	584482	586189	-	1708	788
CAGL0F05841g	NC_006029.1	586441	587281	+	841	2578
CAGL0F05863g	NC_006029.1	586812	587703	-	892	10978
CAGL0F05885g	NC_006029.1	588828	591366	+	2539	589
CAGL0F05907g	NC_006029.1	591411	593199	+	1789	1902
CAGL0F05929g	NC_006029.1	592745	594461	-	1717	332
CAGL0F05951g	NC_006029.1	595030	595945	+	916	761
CAGL0F05973g	NC_006029.1	595352	597353	-	2002	1004
CAGL0F05995g	NC_006029.1	598419	600612	-	2194	48
CAGL0F06017g	NC_006029.1	601031	602150	-	1120	7878
CAGL0F06039g	NC_006029.1	602286	603519	-	1234	2742
CAGL0F06061g	NC_006029.1	603663	605073	-	1411	2255
CAGL0F06127g	NC_006029.1	610882	611806	+	925	3111
CAGL0F06149g	NC_006029.1	611137	612466	-	1330	791
CAGL0F06171g	NC_006029.1	613189	616696	+	3508	3277
CAGL0F06215g	NC_006029.1	616575	618324	-	1750	939
CAGL0F06237g	NC_006029.1	618576	619632	-	1057	2326
CAGL0F06259g	NC_006029.1	620031	621027	-	997	858
CAGL0F06325g	NC_006029.1	621335	624419	-	3085	6024
CAGL0F06347g	NC_006029.1	625184	628316	+	3133	7007
CAGL0F06369g	NC_006029.1	627654	630723	-	3070	5836
CAGL0F06391g	NC_006029.1	630987	632391	-	1405	1130
CAGL0F06413g	NC_006029.1	634283	636590	+	2308	2716
CAGL0F06435g	NC_006029.1	637000	637780	+	781	372
CAGL0F06457g	NC_006029.1	637095	638397	-	1303	1257
CAGL0F06479g	NC_006029.1	638792	641132	+	2341	1211
CAGL0F06501g	NC_006029.1	640433	642158	-	1726	455
CAGL0F06523g	NC_006029.1	642153	644835	-	2683	643
CAGL0F06545g	NC_006029.1	645359	646499	+	1141	109
CAGL0F06567g	NC_006029.1	646495	648412	+	1918	1642
CAGL0F06589g	NC_006029.1	648302	650111	+	1810	71
CAGL0F06611g	NC_006029.1	650449	653440	+	2992	555
CAGL0F06633g	NC_006029.1	652873	654562	-	1690	477
CAGL0F06655g	NC_006029.1	654908	656534	+	1627	21
CAGL0F06677g	NC_006029.1	655799	657539	-	1741	1
CAGL0F06693g	NC_006029.1	657946	658627	-	682	3478
CAGL0F06699g	NC_006029.1	658558	659539	-	982	66
CAGL0F06721g	NC_006029.1	660254	661166	+	913	5752
CAGL0F06743g	NC_006029.1	661325	664130	+	2806	996
CAGL0F06765g	NC_006029.1	663703	664771	-	1069	449
CAGL0F06787g	NC_006029.1	665038	666556	+	1519	965
CAGL0F06809g	NC_006029.1	665863	667348	-	1486	1063
CAGL0F06831g	NC_006029.1	668173	671851	+	3679	5639
CAGL0F06853g	NC_006029.1	671942	673508	+	1567	761
CAGL0F06875g	NC_006029.1	672822	674340	-	1519	5663
CAGL0F06897g	NC_006029.1	675016	676192	-	1177	767
CAGL0F06919g	NC_006029.1	677073	678225	-	1153	4153
CAGL0F06941g	NC_006029.1	679960	683902	+	3943	9308
CAGL0F06963g	NC_006029.1	683462	684500	-	1039	600
CAGL0F06985g	NC_006029.1	684832	687124	+	2293	791
CAGL0F07007g	NC_006029.1	687174	689031	+	1858	3381
CAGL0F07029g	NC_006029.1	689331	691533	+	2203	6898
CAGL0F07051g	NC_006029.1	691062	693255	-	2194	2122
CAGL0F07073g	NC_006029.1	694044	695205	+	1162	54602
CAGL0F07095g	NC_006029.1	695017	697012	-	1996	1790
CAGL0F07117g	NC_006029.1	697108	697930	-	823	1526
CAGL0F07139g	NC_006029.1	697963	700669	-	2707	2448
CAGL0F07161g	NC_006029.1	701085	701781	+	697	599
CAGL0F07183g	NC_006029.1	702000	703644	+	1645	714
CAGL0F07249g	NC_006029.1	705576	707586	+	2011	3621
CAGL0F07271g	NC_006029.1	706909	709510	-	2602	352
CAGL0F07293g	NC_006029.1	709650	712224	-	2575	2394
CAGL0F07315g	NC_006029.1	712850	714221	-	1372	2035
CAGL0F07337g	NC_006029.1	714470	716735	-	2266	133
CAGL0F07359g	NC_006029.1	717456	718650	-	1195	7686
CAGL0F07381g	NC_006029.1	718930	720934	-	2005	210
CAGL0F07403g	NC_006029.1	721308	723018	+	1711	701
CAGL0F07425g	NC_006029.1	722299	724543	-	2245	698
CAGL0F07447g	NC_006029.1	724549	725320	-	772	1229
CAGL0F07469g	NC_006029.1	725322	727572	-	2251	2085
CAGL0F07491g	NC_006029.1	728029	728854	+	826	27163
CAGL0F07513g	NC_006029.1	728906	730505	-	1600	876
CAGL0F07535g	NC_006029.1	731056	732397	-	1342	6029
CAGL0F07557g	NC_006029.1	732871	734158	-	1288	249
CAGL0F07579g	NC_006029.1	734537	735575	-	1039	3123
CAGL0F07601g	NC_006029.1	738012	739068	-	1057	12477
CAGL0F07623g	NC_006029.1	740800	742456	-	1657	515
CAGL0F07645g	NC_006029.1	742923	744078	+	1156	319
CAGL0F07667g	NC_006029.1	743875	746653	-	2779	1367
CAGL0F07689g	NC_006029.1	747881	750740	-	2860	6402
CAGL0F07711g	NC_006029.1	751394	752900	-	1507	420
CAGL0F07733g	NC_006029.1	753761	756332	+	2572	522
CAGL0F07755g	NC_006029.1	755547	757782	-	2236	17
CAGL0F07777g	NC_006029.1	757805	759719	-	1915	1514
CAGL0F07799g	NC_006029.1	760281	762423	-	2143	2846
CAGL0F07821g	NC_006029.1	762577	765742	-	3166	3440
CAGL0F07843g	NC_006029.1	766285	768523	+	2239	403
CAGL0F07865g	NC_006029.1	767870	770804	-	2935	1903
CAGL0F07887g	NC_006029.1	772715	774794	-	2080	5973
CAGL0F07909g	NC_006029.1	776659	780208	+	3550	551
CAGL0F07931g	NC_006029.1	779718	780825	-	1108	7765
CAGL0F07953g	NC_006029.1	780819	781509	-	691	262
CAGL0F07975g	NC_006029.1	781829	784541	-	2713	2114
CAGL0F07997g	NC_006029.1	785403	788613	-	3211	2807
CAGL0F08019g	NC_006029.1	790410	791508	-	1099	1529
CAGL0F08041g	NC_006029.1	792175	795550	-	3376	1342
CAGL0F08063g	NC_006029.1	796393	798397	-	2005	12813
CAGL0F08085g	NC_006029.1	799495	800302	+	808	3779
