# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "start_to_stop" "-g" "ID" "-a" "/Users/s1964600/Work/isoform_analysis_Dec2023/data/mock_annotations/BG2_GCA_014217725.1/mock_long_gene_400.gtf" "-o" "78_counts.txt" "78_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	78_aln.bam
GWK60_E05951	CP048234.1	653187	655482	-	2296	406
GWK60_E05973	CP048234.1	655908	657072	+	1165	3459
GWK60_E05995	CP048234.1	657375	658518	-	1144	97999
GWK60_E06017	CP048234.1	659886	661278	-	1393	1369
GWK60_E06039	CP048234.1	662175	662865	+	691	18
GWK60_E06061	CP048234.1	662960	664256	+	1297	17716
GWK60_E06083	CP048234.1	663626	665243	-	1618	826
GWK60_E06105	CP048234.1	665783	668228	+	2446	534
GWK60_E06127	CP048234.1	668523	670341	+	1819	3865
GWK60_E06149	CP048234.1	670633	671671	+	1039	3831
GWK60_E06171	CP048234.1	671139	673536	-	2398	1558
GWK60_E06193	CP048234.1	674025	675735	+	1711	1154
GWK60_E06215	CP048234.1	677131	680428	+	3298	347
GWK60_E06237	CP048234.1	683791	687295	+	3505	698
GWK60_E06259	CP048234.1	688713	693132	-	4420	4
GWK60_E06281	CP048234.1	698423	702224	-	3802	2
GWK60_F00011	CP048235.1	3097	6724	-	3628	0
GWK60_F00033	CP048235.1	10502	19250	-	8749	0
GWK60_F00055	CP048235.1	33905	36017	+	2113	509
GWK60_F00077	CP048235.1	36046	38068	-	2023	0
GWK60_F00099	CP048235.1	44041	45364	+	1324	8192
GWK60_F00121	CP048235.1	45051	46905	-	1855	2800
GWK60_F00143	CP048235.1	48166	49780	+	1615	1669
GWK60_F00165	CP048235.1	49283	50867	-	1585	1657
GWK60_F00187	CP048235.1	50856	51825	-	970	1018
GWK60_F00209	CP048235.1	52153	52834	+	682	542
GWK60_F00231	CP048235.1	52925	53978	+	1054	3068
GWK60_F00275	CP048235.1	55878	57246	+	1369	4623
GWK60_F00297	CP048235.1	57404	58382	+	979	999
GWK60_F00319	CP048235.1	57688	59146	-	1459	781
GWK60_F00341	CP048235.1	59542	60376	+	835	63
GWK60_F00363	CP048235.1	59744	67574	-	7831	1807
GWK60_F00385	CP048235.1	69084	70848	+	1765	4190
GWK60_F00407	CP048235.1	70234	72331	-	2098	3293
GWK60_F00429	CP048235.1	72529	73315	-	787	856
GWK60_F00451	CP048235.1	73464	74982	-	1519	1448
GWK60_F00473	CP048235.1	77714	79601	+	1888	57961
GWK60_F00495	CP048235.1	79478	81755	-	2278	1508
GWK60_F00517	CP048235.1	86328	88272	+	1945	111
GWK60_F00539	CP048235.1	87860	92960	-	5101	2509
GWK60_F00561	CP048235.1	93691	95458	+	1768	8948
GWK60_F00583	CP048235.1	94831	96163	-	1333	248
GWK60_F00605	CP048235.1	97139	99926	+	2788	807
GWK60_F00627	CP048235.1	99418	102022	-	2605	4961
GWK60_F00649	CP048235.1	102826	105979	+	3154	453
GWK60_F00671	CP048235.1	106198	108049	+	1852	1403
GWK60_F00693	CP048235.1	107419	108822	-	1404	1847
GWK60_F00715	CP048235.1	108917	110441	-	1525	2
GWK60_F00737	CP048235.1	111391	115411	+	4021	562
GWK60_F00759	CP048235.1	115603	117127	+	1525	400
GWK60_F00781	CP048235.1	117329	119564	+	2236	1860
GWK60_F00803	CP048235.1	119037	120615	-	1579	265
GWK60_F00825	CP048235.1	121169	122648	+	1480	659
GWK60_F00847	CP048235.1	122128	123718	-	1591	1475
GWK60_F00869	CP048235.1	124476	125307	-	832	52
GWK60_F00891	CP048235.1	126562	127981	+	1420	675
GWK60_F00913	CP048235.1	127404	128526	-	1123	1090
GWK60_F00935	CP048235.1	128764	130762	-	1999	154
GWK60_F00957	CP048235.1	130638	134355	-	3718	1348
GWK60_F00979	CP048235.1	134892	137748	-	2857	979
GWK60_F01001	CP048235.1	138180	139344	-	1165	3540
GWK60_F01023	CP048235.1	139794	140571	+	778	3831
GWK60_F01045	CP048235.1	140414	142445	+	2032	1245
GWK60_F01067	CP048235.1	146002	148273	+	2272	2593
GWK60_F01089	CP048235.1	147910	149752	-	1843	6195
GWK60_F01133	CP048235.1	150586	153157	-	2572	635
GWK60_F01177	CP048235.1	153401	155990	-	2590	1885
GWK60_F01199	CP048235.1	156502	161098	-	4597	203
GWK60_F01221	CP048235.1	164168	165215	+	1048	117770
GWK60_F01243	CP048235.1	165164	166577	-	1414	382
GWK60_F01265	CP048235.1	167792	169463	+	1672	246
GWK60_F01287	CP048235.1	170243	172916	+	2674	1672
GWK60_F01309	CP048235.1	172477	173335	-	859	596
GWK60_F01331	CP048235.1	173883	177141	+	3259	397
GWK60_F01353	CP048235.1	176818	177877	-	1060	1402
GWK60_F01375	CP048235.1	178122	179043	+	922	1005
GWK60_F01397	CP048235.1	178548	179742	-	1195	1330
GWK60_F01419	CP048235.1	179923	181255	-	1333	529
GWK60_F01441	CP048235.1	181201	182497	-	1297	9380
GWK60_F01463	CP048235.1	182642	184829	-	2188	3417
GWK60_F01485	CP048235.1	185412	186564	+	1153	1167
GWK60_F01507	CP048235.1	187019	188828	+	1810	7206
GWK60_F01529	CP048235.1	188343	191166	-	2824	853
GWK60_F01551	CP048235.1	191492	192986	-	1495	4888
GWK60_F01573	CP048235.1	193265	194609	-	1345	565
GWK60_F01595	CP048235.1	195394	197650	+	2257	1020
GWK60_F01617	CP048235.1	197655	200442	+	2788	95
GWK60_F01639	CP048235.1	200439	201381	+	943	276
GWK60_F01661	CP048235.1	201150	202392	-	1243	473
GWK60_F01683	CP048235.1	202712	203768	+	1057	813
GWK60_F01705	CP048235.1	203251	205132	-	1882	4740
GWK60_F01727	CP048235.1	205152	206898	-	1747	2280
GWK60_F01749	CP048235.1	206934	207873	-	940	5508
GWK60_F01771	CP048235.1	208544	209672	+	1129	1098
GWK60_F01793	CP048235.1	209137	210658	-	1522	161
GWK60_F01815	CP048235.1	211035	213966	-	2932	2
GWK60_F01837	CP048235.1	215279	219350	+	4072	955
GWK60_F01859	CP048235.1	219487	226276	+	6790	1223
GWK60_F01881	CP048235.1	226398	227445	+	1048	3093
GWK60_F01903	CP048235.1	227842	230692	+	2851	2163
GWK60_F01925	CP048235.1	229961	233048	-	3088	20
GWK60_F01969	CP048235.1	233386	235237	-	1852	3143
GWK60_F01991	CP048235.1	236005	236845	+	841	786
GWK60_F02013	CP048235.1	236264	239186	-	2923	1063
GWK60_F02035	CP048235.1	239236	240247	-	1012	950
GWK60_F02057	CP048235.1	241008	242445	+	1438	640
GWK60_F02079	CP048235.1	242313	243408	+	1096	278
GWK60_F02101	CP048235.1	243090	246348	-	3259	6383
GWK60_F02145	CP048235.1	248353	251110	+	2758	1305
GWK60_F02167	CP048235.1	250524	252768	-	2245	1369
GWK60_F02189	CP048235.1	253135	254683	-	1549	156
GWK60_F02211	CP048235.1	255093	257994	+	2902	1308
GWK60_F02233	CP048235.1	257798	258417	+	620	607
GWK60_F02255	CP048235.1	259410	262308	+	2899	368
GWK60_F02277	CP048235.1	262568	264860	+	2293	3070
GWK60_F02299	CP048235.1	265431	266478	+	1048	4610
GWK60_F02321	CP048235.1	266800	268213	+	1414	134
GWK60_F02343	CP048235.1	267622	269518	-	1897	0
GWK60_F02365	CP048235.1	270880	272845	+	1966	0
GWK60_F02387	CP048235.1	272708	273623	-	916	1433
GWK60_F02409	CP048235.1	274268	275282	+	1015	1296
GWK60_F02431	CP048235.1	275646	280674	+	5029	1024
GWK60_F02453	CP048235.1	280222	284398	-	4177	940
GWK60_F02475	CP048235.1	284634	285666	-	1033	3955
GWK60_F02497	CP048235.1	286082	289001	+	2920	298
GWK60_F02519	CP048235.1	288354	289518	-	1165	499
GWK60_F02541	CP048235.1	289421	290852	-	1432	1763
GWK60_F02563	CP048235.1	291514	292660	+	1147	3768
GWK60_F02585	CP048235.1	292007	293513	-	1507	1852
GWK60_F02607	CP048235.1	293411	294944	-	1534	2883
GWK60_F02629	CP048235.1	295295	298202	+	2908	1129
GWK60_F02651	CP048235.1	298944	299841	+	898	24161
GWK60_F02673	CP048235.1	300622	302929	+	2308	661
GWK60_F02717	CP048235.1	304206	308367	+	4162	706
GWK60_F02739	CP048235.1	310270	313456	+	3187	392
GWK60_F02761	CP048235.1	312993	315627	-	2635	227
GWK60_F02783	CP048235.1	315737	317597	-	1861	1464
GWK60_F02805	CP048235.1	317571	318470	-	900	4383
GWK60_F02827	CP048235.1	318632	320975	+	2344	717
GWK60_F02849	CP048235.1	321058	322645	+	1588	2644
GWK60_F02871	CP048235.1	321963	325335	-	3373	1210
GWK60_F02893	CP048235.1	325769	327770	+	2002	1217
GWK60_F02915	CP048235.1	327182	328538	-	1357	376
GWK60_F02937	CP048235.1	329206	331669	+	2464	1197
GWK60_F02959	CP048235.1	331034	334544	-	3511	552
GWK60_F02981	CP048235.1	335129	335942	-	814	0
GWK60_F03003	CP048235.1	335919	340329	-	4411	613
GWK60_F03025	CP048235.1	341042	341891	+	850	866
GWK60_F03047	CP048235.1	341727	345264	-	3538	134
GWK60_F03069	CP048235.1	345978	347628	-	1651	586
GWK60_F03113	CP048235.1	348085	349627	-	1543	2445
GWK60_F03135	CP048235.1	350289	353142	-	2854	636
GWK60_F03157	CP048235.1	353307	354645	-	1339	750
GWK60_F03179	CP048235.1	354771	357969	-	3199	1210
GWK60_F03201	CP048235.1	358530	359268	+	739	1745
GWK60_F03223	CP048235.1	359606	361778	+	2173	1170
GWK60_F03245	CP048235.1	361359	362217	-	859	2418
GWK60_F03267	CP048235.1	362180	364847	-	2668	1531
GWK60_F03289	CP048235.1	365269	367166	+	1898	286
GWK60_F03311	CP048235.1	366531	369087	-	2557	165
GWK60_F03333	CP048235.1	368930	370301	-	1372	416
GWK60_F03355	CP048235.1	371004	372291	+	1288	2512
GWK60_F03377	CP048235.1	371873	373628	-	1756	1006
GWK60_F03399	CP048235.1	373981	376207	-	2227	462
GWK60_F03421	CP048235.1	377113	378598	-	1486	958
GWK60_F03443	CP048235.1	378470	380495	-	2026	1048
GWK60_F03465	CP048235.1	381044	383693	+	2650	868
GWK60_F03487	CP048235.1	383045	384899	-	1855	426
GWK60_F03509	CP048235.1	384788	386519	-	1732	1116
GWK60_F03531	CP048235.1	386779	388501	+	1723	2690
GWK60_F03553	CP048235.1	387831	389523	-	1693	1089
GWK60_F03575	CP048235.1	390458	392429	+	1972	1360
GWK60_F03597	CP048235.1	392114	394640	-	2527	897
GWK60_F03619	CP048235.1	395173	397150	+	1978	8372
GWK60_F03641	CP048235.1	396595	400285	-	3691	1285
GWK60_F03663	CP048235.1	400773	405540	+	4768	1182
GWK60_F03685	CP048235.1	405416	407162	+	1747	1120
GWK60_F03707	CP048235.1	406432	408364	-	1933	59
GWK60_F03729	CP048235.1	420681	422928	+	2248	110
GWK60_F03751	CP048235.1	424035	424701	+	667	52
GWK60_F03773	CP048235.1	424681	425416	+	736	3650
GWK60_F03795	CP048235.1	425291	426908	-	1618	253
GWK60_F03817	CP048235.1	432500	433172	+	673	755
GWK60_F03839	CP048235.1	433998	435318	+	1321	2104
GWK60_F03861	CP048235.1	435261	436509	-	1249	419
GWK60_F03883	CP048235.1	436835	438284	-	1450	5408
GWK60_F03905	CP048235.1	439246	440533	+	1288	777
GWK60_F03927	CP048235.1	440686	445537	+	4852	869
GWK60_F03949	CP048235.1	445417	447802	+	2386	857
GWK60_F03971	CP048235.1	447143	450332	-	3190	1503
GWK60_F03993	CP048235.1	451225	452422	+	1198	1268
GWK60_F04015	CP048235.1	451793	455213	-	3421	1118
GWK60_F04037	CP048235.1	455391	456429	-	1039	1183
GWK60_F04059	CP048235.1	456775	458911	+	2137	3584
GWK60_F04081	CP048235.1	460064	461120	+	1057	1197
GWK60_F04103	CP048235.1	460589	461717	-	1129	3161
GWK60_F04125	CP048235.1	464500	466792	+	2293	5692
GWK60_F04147	CP048235.1	467259	468519	-	1261	17
GWK60_F04169	CP048235.1	474023	475784	+	1762	2305
GWK60_F04191	CP048235.1	475614	477216	-	1603	472
GWK60_F04213	CP048235.1	478251	482586	+	4336	3238
GWK60_F04235	CP048235.1	482429	483344	-	916	703
GWK60_F04257	CP048235.1	484668	485946	-	1279	2728
GWK60_F04301	CP048235.1	487314	488832	+	1519	1787
GWK60_F04323	CP048235.1	489732	492246	+	2515	1549
GWK60_F04345	CP048235.1	492803	494531	+	1729	1917
GWK60_F04367	CP048235.1	493838	496061	-	2224	432
GWK60_F04389	CP048235.1	497141	499496	+	2356	1133
GWK60_F04411	CP048235.1	499449	501234	-	1786	5076
GWK60_F04433	CP048235.1	502234	503242	+	1009	2742
GWK60_F04455	CP048235.1	502953	505131	-	2179	919
GWK60_F04477	CP048235.1	506268	508749	+	2482	1603
GWK60_F04499	CP048235.1	510123	513222	+	3100	23621
GWK60_F04521	CP048235.1	513260	515708	-	2449	13
GWK60_F04543	CP048235.1	518424	521142	+	2719	422
GWK60_F04565	CP048235.1	521100	521961	+	862	790
GWK60_F04587	CP048235.1	521351	523538	-	2188	1424
GWK60_F04609	CP048235.1	523527	526242	-	2716	559
GWK60_F04631	CP048235.1	526501	527464	-	964	535
GWK60_F04653	CP048235.1	527822	529103	+	1282	231
GWK60_F04675	CP048235.1	528495	529755	-	1261	1074
GWK60_F04697	CP048235.1	531014	532211	+	1198	10
GWK60_F04719	CP048235.1	534173	536657	+	2485	4125
GWK60_F04741	CP048235.1	538476	539559	+	1084	99
GWK60_F04763	CP048235.1	539768	542555	+	2788	2048
GWK60_F04785	CP048235.1	541834	544072	-	2239	688
GWK60_F04807	CP048235.1	544029	545163	-	1135	121
GWK60_F04829	CP048235.1	545039	545867	-	829	182
GWK60_F04851	CP048235.1	545827	547138	-	1312	456
GWK60_F04873	CP048235.1	547897	548872	-	976	1336
GWK60_F04917	CP048235.1	550307	550910	-	604	4428
GWK60_F04939	CP048235.1	551763	554697	-	2935	1203
GWK60_F04961	CP048235.1	556367	558572	+	2206	2336
GWK60_F04983	CP048235.1	558228	561699	-	3472	1282
GWK60_F05005	CP048235.1	562010	564965	-	2956	1434
GWK60_F05027	CP048235.1	564791	566183	-	1393	499
GWK60_F05049	CP048235.1	566509	567940	+	1432	599
GWK60_F05071	CP048235.1	567213	568077	-	865	383
GWK60_F05093	CP048235.1	568437	570300	+	1864	102
GWK60_F05115	CP048235.1	570181	571990	+	1810	462
GWK60_F05137	CP048235.1	571343	572864	-	1522	411
GWK60_F05159	CP048235.1	573134	574253	+	1120	240
GWK60_F05181	CP048235.1	574238	576638	+	2401	636
GWK60_F05203	CP048235.1	576795	579027	+	2233	861
GWK60_F05225	CP048235.1	578335	579829	-	1495	213
GWK60_F05247	CP048235.1	580357	582130	+	1774	2170
GWK60_F05269	CP048235.1	581493	583887	-	2395	6028
GWK60_F05291	CP048235.1	584816	587585	+	2770	1021
GWK60_F05313	CP048235.1	587664	589110	+	1447	151
GWK60_F05335	CP048235.1	588550	589573	-	1024	258
GWK60_F05357	CP048235.1	589635	591501	-	1867	696
GWK60_F05379	CP048235.1	592435	594364	+	1930	560
GWK60_F05401	CP048235.1	594108	598920	-	4813	281
GWK60_F05423	CP048235.1	599022	600729	-	1708	342
GWK60_F05445	CP048235.1	600983	601823	+	841	626
GWK60_F05467	CP048235.1	601355	602246	-	892	14103
GWK60_F05489	CP048235.1	603380	605918	+	2539	1240
GWK60_F05511	CP048235.1	605963	607751	+	1789	1287
GWK60_F05533	CP048235.1	607297	609013	-	1717	220
GWK60_F05555	CP048235.1	609582	610497	+	916	272
GWK60_F05577	CP048235.1	609904	611905	-	2002	516
GWK60_F05599	CP048235.1	612968	615161	-	2194	140
GWK60_F05621	CP048235.1	615600	616719	-	1120	3763
GWK60_F05643	CP048235.1	616854	618087	-	1234	2178
GWK60_F05665	CP048235.1	618231	619641	-	1411	1247
GWK60_F05709	CP048235.1	625449	626373	+	925	2171
GWK60_F05731	CP048235.1	625704	627033	-	1330	629
GWK60_F05753	CP048235.1	627756	631263	+	3508	1684
GWK60_F05797	CP048235.1	631142	632891	-	1750	959
GWK60_F05819	CP048235.1	633145	634201	-	1057	1804
GWK60_F05841	CP048235.1	634602	635595	-	994	711
GWK60_F05885	CP048235.1	635903	638987	-	3085	9640
GWK60_F05907	CP048235.1	639730	642862	+	3133	1779
GWK60_F05929	CP048235.1	642200	645269	-	3070	2941
GWK60_F05951	CP048235.1	645530	646934	-	1405	681
GWK60_F05973	CP048235.1	648857	651164	+	2308	1500
GWK60_F05995	CP048235.1	651573	652353	+	781	280
GWK60_F06017	CP048235.1	651668	652970	-	1303	841
GWK60_F06039	CP048235.1	653365	655705	+	2341	1041
GWK60_F06061	CP048235.1	655006	656794	-	1789	765
GWK60_F06083	CP048235.1	656726	659408	-	2683	605
GWK60_F06105	CP048235.1	659932	661072	+	1141	101
GWK60_F06127	CP048235.1	661068	662985	+	1918	733
GWK60_F06149	CP048235.1	662875	664684	+	1810	16
GWK60_F06171	CP048235.1	665024	668015	+	2992	510
GWK60_F06193	CP048235.1	667448	669137	-	1690	373
GWK60_F06215	CP048235.1	669483	671109	+	1627	57
GWK60_F06237	CP048235.1	670374	672114	-	1741	18
GWK60_F06259	CP048235.1	672521	673202	-	682	3195
GWK60_F06281	CP048235.1	673133	674114	-	982	39
GWK60_F06303	CP048235.1	674821	675733	+	913	4108
GWK60_F06325	CP048235.1	675892	678697	+	2806	375
GWK60_F06347	CP048235.1	678270	679338	-	1069	419
GWK60_F06369	CP048235.1	679608	681126	+	1519	654
GWK60_F06391	CP048235.1	680432	681917	-	1486	1115
GWK60_F06413	CP048235.1	682748	686450	+	3703	2916
GWK60_F06435	CP048235.1	686543	688109	+	1567	1497
GWK60_F06457	CP048235.1	687423	688941	-	1519	2003
GWK60_F06479	CP048235.1	689617	690793	-	1177	491
GWK60_F06501	CP048235.1	691677	692829	-	1153	3272
GWK60_F06523	CP048235.1	694563	698505	+	3943	3564
GWK60_F06545	CP048235.1	698065	699103	-	1039	465
GWK60_F06567	CP048235.1	699433	701725	+	2293	535
GWK60_F06589	CP048235.1	701775	703632	+	1858	857
GWK60_F06611	CP048235.1	703961	706163	+	2203	367
GWK60_F06633	CP048235.1	705689	707882	-	2194	1497
GWK60_F06655	CP048235.1	708671	709832	+	1162	51665
GWK60_F06677	CP048235.1	709643	711641	-	1999	1016
GWK60_F06699	CP048235.1	711738	712560	-	823	719
GWK60_F06721	CP048235.1	712593	715299	-	2707	2686
GWK60_F06743	CP048235.1	715715	718273	+	2559	965
GWK60_F06787	CP048235.1	720206	722216	+	2011	3164
GWK60_F06809	CP048235.1	721539	724140	-	2602	387
GWK60_F06831	CP048235.1	724280	726884	-	2605	1572
GWK60_F06853	CP048235.1	727481	728852	-	1372	1197
GWK60_F06875	CP048235.1	729097	731362	-	2266	200
GWK60_F06897	CP048235.1	732082	733276	-	1195	3244
GWK60_F06919	CP048235.1	733553	735557	-	2005	255
GWK60_F06941	CP048235.1	735931	737641	+	1711	1189
GWK60_F06963	CP048235.1	736922	739166	-	2245	795
GWK60_F06985	CP048235.1	739172	739943	-	772	735
GWK60_F07007	CP048235.1	739946	742196	-	2251	914
GWK60_F07029	CP048235.1	742653	743478	+	826	9390
GWK60_F07051	CP048235.1	743531	745142	-	1612	387
GWK60_F07073	CP048235.1	745682	747023	-	1342	3713
GWK60_F07095	CP048235.1	747526	748813	-	1288	228
GWK60_F07117	CP048235.1	749193	750231	-	1039	8093
GWK60_F07139	CP048235.1	752664	753720	-	1057	105756
GWK60_F07161	CP048235.1	755448	757104	-	1657	1888
GWK60_F07183	CP048235.1	757571	758726	+	1156	662
GWK60_F07205	CP048235.1	758523	761403	-	2881	1327
GWK60_F07227	CP048235.1	762529	765388	-	2860	2108
GWK60_F07249	CP048235.1	766044	767550	-	1507	399
GWK60_F07271	CP048235.1	768413	770984	+	2572	610
GWK60_F07293	CP048235.1	770199	772434	-	2236	26
GWK60_F07315	CP048235.1	772457	774371	-	1915	3213
GWK60_F07337	CP048235.1	774933	777075	-	2143	928
GWK60_F07359	CP048235.1	777229	780394	-	3166	1514
GWK60_F07381	CP048235.1	780937	783175	+	2239	430
GWK60_F07403	CP048235.1	782522	785456	-	2935	752
GWK60_F07425	CP048235.1	787367	789446	-	2080	4659
GWK60_F07447	CP048235.1	791310	794859	+	3550	820
GWK60_F07469	CP048235.1	794369	795476	-	1108	3859
GWK60_F07491	CP048235.1	795470	796160	-	691	90
GWK60_F07513	CP048235.1	796480	799192	-	2713	360
GWK60_F07535	CP048235.1	800047	803257	-	3211	2230
GWK60_F07557	CP048235.1	805053	806151	-	1099	1596
GWK60_F07579	CP048235.1	806819	810194	-	3376	3651
GWK60_F07601	CP048235.1	811032	813036	-	2005	8102
GWK60_F07623	CP048235.1	814144	814951	+	808	1750
GWK60_F07645	CP048235.1	814876	816535	-	1660	16169
GWK60_F07667	CP048235.1	817715	820352	-	2638	1906
GWK60_F07689	CP048235.1	820315	822511	-	2197	1124
GWK60_F07711	CP048235.1	823012	823993	+	982	373
GWK60_F07733	CP048235.1	827524	828901	+	1378	60
GWK60_F07755	CP048235.1	828581	831017	-	2437	9
GWK60_F07777	CP048235.1	835563	837396	+	1834	1343
GWK60_F07799	CP048235.1	837070	838786	-	1717	6652
GWK60_F07821	CP048235.1	840324	842361	+	2038	1532
GWK60_F07843	CP048235.1	841766	843290	-	1525	534
GWK60_F07865	CP048235.1	843487	846865	-	3379	1010
GWK60_F07909	CP048235.1	850186	852175	+	1990	2172
GWK60_F07931	CP048235.1	851649	854469	-	2821	747
GWK60_F07953	CP048235.1	854388	855588	-	1201	921
GWK60_F07975	CP048235.1	855509	857171	-	1663	371
GWK60_F07997	CP048235.1	857182	859834	-	2653	4352
GWK60_F08019	CP048235.1	860735	863240	+	2506	547
GWK60_F08041	CP048235.1	863000	864137	-	1138	722
GWK60_F08063	CP048235.1	864790	866098	-	1309	1573
GWK60_F08085	CP048235.1	866215	867656	-	1442	47861
GWK60_F08107	CP048235.1	868066	869677	+	1612	4388
GWK60_F08129	CP048235.1	869585	870473	+	889	48
GWK60_F08151	CP048235.1	869858	871856	-	1999	830
GWK60_F08173	CP048235.1	872177	874850	+	2674	795
GWK60_F08195	CP048235.1	874949	876860	+	1912	1104
GWK60_F08217	CP048235.1	876228	877815	-	1588	2803
GWK60_F08239	CP048235.1	878112	879069	+	958	1
GWK60_F08261	CP048235.1	879204	880554	+	1351	1338
GWK60_F08283	CP048235.1	880117	880777	-	661	20498
GWK60_F08305	CP048235.1	882435	884004	+	1570	622
GWK60_F08327	CP048235.1	883900	886141	+	2242	609
GWK60_F08349	CP048235.1	888281	891449	+	3169	6336
GWK60_F08371	CP048235.1	890773	892150	-	1378	219
GWK60_F08393	CP048235.1	892511	893495	+	985	248
GWK60_F08437	CP048235.1	893827	894928	+	1102	1035
GWK60_F08459	CP048235.1	894287	896606	-	2320	3063
GWK60_F08481	CP048235.1	896843	897988	-	1146	4347
GWK60_F08503	CP048235.1	898356	899868	+	1513	665
GWK60_F08525	CP048235.1	899509	901246	-	1738	44815
GWK60_F08547	CP048235.1	903195	906024	+	2830	697
GWK60_F08569	CP048235.1	909185	911825	+	2641	2733
GWK60_F08591	CP048235.1	913126	915418	+	2293	616
GWK60_F08613	CP048235.1	914850	916797	-	1948	456
GWK60_F08635	CP048235.1	918254	918863	-	610	8
GWK60_F08657	CP048235.1	919067	920225	+	1159	1962
GWK60_F08679	CP048235.1	919584	920673	-	1090	1875
GWK60_F08701	CP048235.1	921298	922885	+	1588	9503
GWK60_F08723	CP048235.1	922201	925108	-	2908	991
GWK60_F08745	CP048235.1	930964	936934	+	5971	0
GWK60_G00011	CP048236.1	3045	26326	-	23282	38
GWK60_G00033	CP048236.1	27224	28070	+	847	147
GWK60_G00055	CP048236.1	35223	36924	+	1702	17682
GWK60_G00077	CP048236.1	37213	38572	+	1360	3488
GWK60_G00099	CP048236.1	39417	40743	+	1327	15618
GWK60_G00121	CP048236.1	40647	45480	-	4834	929
GWK60_G00143	CP048236.1	46671	47937	+	1267	2301
GWK60_G00165	CP048236.1	47465	49544	-	2080	21232
GWK60_G00187	CP048236.1	50750	51416	-	667	0
GWK60_G00209	CP048236.1	53387	54917	+	1531	98
GWK60_G00231	CP048236.1	54905	56249	-	1345	273
GWK60_G00253	CP048236.1	56637	57912	+	1276	621
GWK60_G00275	CP048236.1	58047	60429	+	2383	1027
GWK60_G00297	CP048236.1	59901	61113	-	1213	1784
GWK60_G00319	CP048236.1	61562	65081	+	3520	940
GWK60_G00341	CP048236.1	65246	67322	+	2077	2627
GWK60_G00363	CP048236.1	67381	68323	+	943	21
GWK60_G00385	CP048236.1	68374	69463	+	1090	668
GWK60_G00407	CP048236.1	68782	75052	-	6271	1623
GWK60_G00429	CP048236.1	74864	79217	-	4354	1072
GWK60_G00451	CP048236.1	80415	81507	+	1093	1393
GWK60_G00473	CP048236.1	81869	83318	+	1450	3502
GWK60_G00517	CP048236.1	83897	85826	+	1930	677
GWK60_G00539	CP048236.1	85150	86200	-	1051	2735
GWK60_G00561	CP048236.1	86444	88166	+	1723	247
GWK60_G00583	CP048236.1	87658	89941	-	2284	1174
GWK60_G00605	CP048236.1	90363	91620	+	1258	1330
GWK60_G00649	CP048236.1	92278	93175	+	898	3
GWK60_G00671	CP048236.1	93104	95261	+	2158	989
GWK60_G00693	CP048236.1	94878	95673	+	796	0
GWK60_G00715	CP048236.1	95878	97339	+	1462	607
GWK60_G00759	CP048236.1	99118	101686	+	2569	1394
GWK60_G00781	CP048236.1	101031	105015	-	3985	2163
GWK60_G00803	CP048236.1	105662	106658	+	997	1168
GWK60_G00825	CP048236.1	106045	108739	-	2695	1174
GWK60_G00847	CP048236.1	109591	110926	+	1336	34784
GWK60_G00869	CP048236.1	110939	112676	+	1738	30
GWK60_G00891	CP048236.1	114073	120064	+	5992	8431
GWK60_G00913	CP048236.1	120266	122294	+	2029	32
GWK60_G00935	CP048236.1	122749	123947	+	1199	44887
GWK60_G00957	CP048236.1	124635	126603	+	1969	790
GWK60_G00979	CP048236.1	126084	126822	-	739	407
GWK60_G01001	CP048236.1	128207	131192	-	2986	1026
GWK60_G01023	CP048236.1	131502	132789	-	1288	1106
GWK60_G01045	CP048236.1	133502	134558	+	1057	867
GWK60_G01067	CP048236.1	133953	135219	-	1267	1609
GWK60_G01089	CP048236.1	135129	137733	-	2605	1868
GWK60_G01111	CP048236.1	139900	141814	+	1915	4711
GWK60_G01133	CP048236.1	141775	142985	+	1211	1345
GWK60_G01155	CP048236.1	142306	143845	-	1540	435
GWK60_G01177	CP048236.1	144127	145843	-	1717	1007
GWK60_G01199	CP048236.1	146397	150027	-	3631	547
GWK60_G01221	CP048236.1	150669	153060	+	2392	12620
GWK60_G01243	CP048236.1	152491	154489	-	1999	1190
GWK60_G01265	CP048236.1	155142	155946	+	805	21
GWK60_G01287	CP048236.1	155819	158177	+	2359	2212
GWK60_G01309	CP048236.1	158189	159343	+	1155	4912
GWK60_G01331	CP048236.1	160059	161508	+	1450	338
GWK60_G01353	CP048236.1	160872	163770	-	2899	950
GWK60_G01397	CP048236.1	164371	165430	-	1060	2360
GWK60_G01419	CP048236.1	166035	167160	-	1126	72
GWK60_G01441	CP048236.1	167051	169199	-	2149	1146
GWK60_G01463	CP048236.1	169924	171694	-	1771	807
GWK60_G01485	CP048236.1	171500	173030	-	1531	514
GWK60_G01529	CP048236.1	173096	174749	-	1654	4803
GWK60_G01551	CP048236.1	175042	176071	+	1030	400
GWK60_G01573	CP048236.1	175490	177032	-	1543	925
GWK60_G01595	CP048236.1	177687	179019	+	1333	3604
GWK60_G01617	CP048236.1	179180	182147	+	2968	945
GWK60_G01639	CP048236.1	182206	186685	+	4480	1079
