identity,coverage,qlength,slength,alength,bitscore,E-value,norm_bitscore,qcov,scov,query_y,subject_y
98.932,100.0,468.0,468.0,468.0,962.0,0.0,2.0555555555555554,1.0,1.0,QNG13109.1,XP_445758.1
100.0,100.0,803.0,803.0,803.0,1677.0,0.0,2.088418430884184,1.0,1.0,QNG13110.1,XP_445759.1
100.0,100.0,181.0,181.0,181.0,369.0,8.919999999999999e-134,2.0386740331491713,1.0,1.0,QNG13111.1,XP_445760.1
100.0,100.0,375.0,375.0,375.0,778.0,0.0,2.074666666666667,1.0,1.0,QNG13112.1,XP_445762.1
99.724,100.0,362.0,362.0,362.0,732.0,0.0,2.022099447513812,1.0,1.0,QNG13113.1,XP_445763.1
100.0,100.0,539.0,539.0,539.0,1115.0,0.0,2.0686456400742115,1.0,1.0,QNG13114.1,XP_445764.1
99.793,100.0,482.0,482.0,482.0,985.0,0.0,2.0435684647302903,1.0,1.0,QNG13115.1,XP_445765.1
98.459,100.0,519.0,519.0,519.0,1048.0,0.0,2.019267822736031,1.0,1.0,QNG13116.1,XP_445766.1
99.612,100.0,516.0,516.0,516.0,1041.0,0.0,2.0174418604651163,1.0,1.0,QNG13117.1,XP_445767.1
99.807,100.0,519.0,519.0,519.0,1058.0,0.0,2.0385356454720616,1.0,1.0,QNG13118.1,XP_445768.1
99.808,100.0,521.0,521.0,521.0,1059.0,0.0,2.0326295585412666,1.0,1.0,QNG13119.1,XP_445769.1
100.0,100.0,505.0,505.0,505.0,1028.0,0.0,2.0356435643564357,1.0,1.0,QNG13120.1,XP_445770.1
99.803,100.0,508.0,508.0,508.0,1037.0,0.0,2.0413385826771653,1.0,1.0,QNG13121.1,XP_445771.1
99.767,100.0,429.0,429.0,429.0,889.0,0.0,2.0722610722610724,1.0,1.0,QNG13122.1,XP_445772.1
99.769,100.0,433.0,433.0,433.0,899.0,0.0,2.07621247113164,1.0,1.0,QNG13123.1,XP_445773.1
99.779,100.0,452.0,452.0,452.0,933.0,0.0,2.064159292035398,1.0,1.0,QNG13124.1,XP_445774.1
100.0,100.0,546.0,546.0,546.0,1123.0,0.0,2.0567765567765566,1.0,1.0,QNG13125.1,XP_445775.1
100.0,100.0,144.0,144.0,144.0,294.0,2.81e-105,2.0416666666666665,1.0,1.0,QNG13126.1,XP_445776.1
100.0,100.0,159.0,186.0,159.0,317.0,1.3199999999999999e-113,1.9937106918238994,1.0,0.8548387096774194,QNG13127.1,XP_445777.1
99.247,100.0,531.0,531.0,531.0,1074.0,0.0,2.022598870056497,1.0,1.0,QNG13128.1,XP_445778.1
100.0,100.0,643.0,643.0,643.0,1338.0,0.0,2.0808709175738724,1.0,1.0,QNG13129.1,XP_445779.1
100.0,100.0,462.0,462.0,462.0,941.0,0.0,2.036796536796537,1.0,1.0,QNG13130.1,XP_445780.1
99.794,100.0,485.0,485.0,485.0,993.0,0.0,2.047422680412371,1.0,1.0,QNG13131.1,XP_445781.1
97.895,100.0,190.0,190.0,190.0,378.0,4.33e-137,1.9894736842105263,1.0,1.0,QNG13132.1,XP_445782.1
100.0,100.0,318.0,318.0,318.0,660.0,0.0,2.0754716981132075,1.0,1.0,QNG13133.1,XP_445783.1
100.0,100.0,202.0,202.0,202.0,415.0,2.9e-151,2.0544554455445545,1.0,1.0,QNG13134.1,XP_445784.1
100.0,100.0,265.0,290.0,265.0,550.0,0.0,2.0754716981132075,1.0,0.9137931034482759,QNG13135.1,XP_445785.2
100.0,100.0,66.0,66.0,66.0,136.0,4.29e-45,2.0606060606060606,1.0,1.0,QNG13136.1,XP_445786.1
100.0,100.0,266.0,266.0,266.0,536.0,0.0,2.0150375939849625,1.0,1.0,QNG13137.1,XP_445787.1
100.0,100.0,124.0,124.0,124.0,219.0,2.62e-76,1.7661290322580645,1.0,1.0,QNG13138.1,XP_445788.1
99.817,100.0,545.0,545.0,545.0,1123.0,0.0,2.0605504587155963,1.0,1.0,QNG13139.1,XP_445789.1
100.0,100.0,704.0,704.0,704.0,1466.0,0.0,2.0823863636363638,1.0,1.0,QNG13141.1,XP_445790.1
100.0,100.0,364.0,364.0,364.0,745.0,0.0,2.0467032967032965,1.0,1.0,QNG13142.1,XP_445791.1
100.0,100.0,257.0,257.0,257.0,522.0,0.0,2.0311284046692606,1.0,1.0,QNG13143.1,XP_445792.1
99.487,100.0,195.0,195.0,195.0,402.0,2.54e-146,2.0615384615384613,1.0,1.0,QNG13144.1,XP_445793.1
100.0,100.0,357.0,357.0,357.0,721.0,0.0,2.019607843137255,1.0,1.0,QNG13145.1,XP_445794.1
99.861,100.0,717.0,717.0,717.0,1474.0,0.0,2.0557880055788007,1.0,1.0,QNG13146.1,XP_445795.1
100.0,100.0,120.0,120.0,120.0,246.0,7.32e-87,2.05,1.0,1.0,QNG13147.1,XP_445796.1
99.866,100.0,1493.0,1493.0,1493.0,3089.0,0.0,2.0689886135298057,1.0,1.0,QNG13148.1,XP_445797.1
99.468,100.0,376.0,376.0,376.0,774.0,0.0,2.0585106382978724,1.0,1.0,QNG13149.1,XP_445798.1
99.683,100.0,315.0,315.0,315.0,647.0,0.0,2.0539682539682538,1.0,1.0,QNG13150.1,XP_445799.1
99.708,100.0,342.0,342.0,342.0,700.0,0.0,2.046783625730994,1.0,1.0,QNG13151.1,XP_445800.1
99.864,100.0,737.0,737.0,737.0,1512.0,0.0,2.051560379918589,1.0,1.0,QNG13152.1,XP_445801.1
99.519,100.0,208.0,208.0,208.0,426.0,3.88e-155,2.048076923076923,1.0,1.0,QNG13153.1,XP_445802.1
100.0,100.0,548.0,548.0,548.0,1121.0,0.0,2.045620437956204,1.0,1.0,QNG13154.1,XP_445803.1
99.381,100.0,485.0,485.0,485.0,994.0,0.0,2.049484536082474,1.0,1.0,QNG13155.1,XP_445804.1
99.62,100.0,263.0,263.0,263.0,542.0,0.0,2.0608365019011408,1.0,1.0,QNG13156.1,XP_445805.1
100.0,100.0,946.0,946.0,946.0,1962.0,0.0,2.0739957716701904,1.0,1.0,QNG13157.1,XP_445806.1
99.692,100.0,325.0,325.0,325.0,669.0,0.0,2.0584615384615383,1.0,1.0,QNG13158.1,XP_445807.1
99.708,100.0,343.0,343.0,343.0,688.0,0.0,2.0058309037900877,1.0,1.0,QNG13159.1,XP_445808.1
97.549,100.0,200.0,204.0,204.0,412.0,6.85e-150,2.06,1.0,1.0,QNG13160.1,XP_445809.1
99.917,100.0,1203.0,1203.0,1203.0,2479.0,0.0,2.060681629260183,1.0,1.0,QNG13161.1,XP_445810.1
99.643,100.0,840.0,840.0,840.0,1721.0,0.0,2.0488095238095236,1.0,1.0,QNG13162.1,XP_445811.1
100.0,100.0,251.0,251.0,251.0,521.0,0.0,2.0756972111553784,1.0,1.0,QNG13163.1,XP_445812.1
99.86,100.0,715.0,715.0,715.0,1472.0,0.0,2.0587412587412586,1.0,1.0,QNG13164.1,XP_445813.1
97.574,100.0,371.0,371.0,371.0,746.0,0.0,2.01078167115903,1.0,1.0,QNG13165.1,XP_445814.1
99.57,100.0,930.0,930.0,930.0,1892.0,0.0,2.0344086021505374,1.0,1.0,QNG13166.1,XP_445815.1
98.795,100.0,498.0,495.0,498.0,988.0,0.0,1.9839357429718876,1.0,1.0,QNG13167.1,XP_445816.1
100.0,100.0,114.0,114.0,114.0,208.0,2.73e-72,1.8245614035087718,1.0,1.0,QNG13168.1,XP_445817.1
99.398,100.0,830.0,830.0,830.0,1693.0,0.0,2.039759036144578,1.0,1.0,QNG13169.1,XP_445818.1
100.0,100.0,386.0,386.0,386.0,798.0,0.0,2.0673575129533677,1.0,1.0,QNG13170.1,XP_445819.1
99.512,100.0,205.0,205.0,205.0,417.0,3.8999999999999996e-152,2.0341463414634147,1.0,1.0,QNG13171.1,XP_445820.1
99.091,100.0,110.0,110.0,110.0,225.0,6.11e-79,2.0454545454545454,1.0,1.0,QNG13172.1,XP_445821.1
99.337,100.0,754.0,754.0,754.0,1558.0,0.0,2.06631299734748,1.0,1.0,QNG13173.1,XP_445823.2
99.381,100.0,323.0,323.0,323.0,661.0,0.0,2.0464396284829722,1.0,1.0,QNG13174.1,XP_445824.1
100.0,100.0,501.0,501.0,501.0,1017.0,0.0,2.029940119760479,1.0,1.0,QNG13175.1,XP_445826.1
99.287,100.0,421.0,421.0,421.0,845.0,0.0,2.007125890736342,1.0,1.0,QNG13176.1,XP_445827.1
99.766,100.0,853.0,853.0,853.0,1757.0,0.0,2.05978898007034,1.0,1.0,QNG13177.1,XP_445828.1
99.194,100.0,248.0,248.0,248.0,509.0,0.0,2.0524193548387095,1.0,1.0,QNG13178.1,XP_445829.1
100.0,100.0,425.0,425.0,425.0,820.0,0.0,1.9294117647058824,1.0,1.0,QNG13179.1,XP_445830.1
100.0,100.0,154.0,154.0,154.0,310.0,5.3399999999999996e-111,2.012987012987013,1.0,1.0,QNG13180.1,XP_445831.1
99.856,100.0,696.0,696.0,696.0,1426.0,0.0,2.0488505747126435,1.0,1.0,QNG13181.1,XP_445832.1
100.0,100.0,339.0,339.0,339.0,696.0,0.0,2.0530973451327434,1.0,1.0,QNG13182.1,XP_445833.1
99.674,100.0,1535.0,1535.0,1535.0,3135.0,0.0,2.042345276872964,1.0,1.0,QNG13183.1,XP_445834.1
100.0,100.0,156.0,299.0,156.0,325.0,5.05e-115,2.0833333333333335,1.0,0.5217391304347826,QNG13185.1,XP_445836.1
99.308,100.0,867.0,867.0,867.0,1680.0,0.0,1.9377162629757785,1.0,1.0,QNG13186.1,XP_445837.1
99.808,100.0,1564.0,1564.0,1564.0,3241.0,0.0,2.0722506393861893,1.0,1.0,QNG13187.1,XP_445838.1
100.0,100.0,161.0,170.0,161.0,324.0,2.79e-116,2.012422360248447,1.0,0.9470588235294117,QNG13188.1,XP_445839.1
99.558,100.0,226.0,226.0,226.0,470.0,4.31e-172,2.079646017699115,1.0,1.0,QNG13189.1,XP_445840.1
99.053,100.0,845.0,845.0,845.0,1705.0,0.0,2.0177514792899407,1.0,1.0,QNG13190.1,XP_445841.1
99.817,100.0,545.0,545.0,545.0,1127.0,0.0,2.067889908256881,1.0,1.0,QNG13191.1,XP_445842.1
99.789,100.0,946.0,946.0,946.0,1950.0,0.0,2.061310782241015,1.0,1.0,QNG13192.1,XP_445843.1
99.598,100.0,746.0,903.0,746.0,1539.0,0.0,2.0630026809651474,1.0,0.8261351052048727,QNG13193.1,XP_445844.1
99.55,100.0,222.0,222.0,222.0,459.0,5.2799999999999995e-168,2.0675675675675675,1.0,1.0,QNG13194.1,XP_445845.1
100.0,100.0,577.0,577.0,577.0,1173.0,0.0,2.032928942807626,1.0,1.0,QNG13195.1,XP_445846.1
100.0,100.0,392.0,392.0,392.0,807.0,0.0,2.058673469387755,1.0,1.0,QNG13196.1,XP_445848.1
99.655,100.0,290.0,331.0,290.0,608.0,0.0,2.0965517241379312,1.0,0.8761329305135952,QNG13197.1,XP_445849.1
99.315,100.0,584.0,584.0,584.0,1206.0,0.0,2.065068493150685,1.0,1.0,QNG13198.1,XP_445850.1
100.0,100.0,604.0,604.0,604.0,1250.0,0.0,2.0695364238410594,1.0,1.0,QNG13199.1,XP_445851.1
100.0,100.0,260.0,260.0,260.0,533.0,0.0,2.05,1.0,1.0,QNG13200.1,XP_445852.1
99.684,100.0,1896.0,1896.0,1896.0,3872.0,0.0,2.042194092827004,1.0,1.0,QNG13201.1,XP_445853.1
100.0,100.0,256.0,256.0,256.0,533.0,0.0,2.08203125,1.0,1.0,QNG13202.1,XP_445854.1
99.554,100.0,224.0,224.0,224.0,454.0,9.810000000000001e-166,2.0267857142857144,1.0,1.0,QNG13203.1,XP_445855.1
99.003,100.0,602.0,602.0,602.0,1256.0,0.0,2.086378737541528,1.0,1.0,QNG13204.1,XP_445856.1
100.0,100.0,672.0,672.0,672.0,1407.0,0.0,2.09375,1.0,1.0,QNG13205.1,XP_445857.1
100.0,100.0,256.0,256.0,256.0,516.0,0.0,2.015625,1.0,1.0,QNG13206.1,XP_445858.1
100.0,100.0,297.0,297.0,297.0,602.0,0.0,2.026936026936027,1.0,1.0,QNG13207.1,XP_445859.1
99.879,100.0,1659.0,1659.0,1659.0,3415.0,0.0,2.0584689572031345,1.0,1.0,QNG13208.1,XP_445860.1
99.81,100.0,527.0,527.0,527.0,1068.0,0.0,2.0265654648956355,1.0,1.0,QNG13209.1,XP_445861.1
98.74,100.0,635.0,635.0,635.0,1302.0,0.0,2.0503937007874016,1.0,1.0,QNG13210.1,XP_445862.1
100.0,100.0,143.0,143.0,143.0,292.0,2.14e-104,2.041958041958042,1.0,1.0,QNG13211.1,XP_445863.1
99.316,100.0,585.0,585.0,585.0,1172.0,0.0,2.0034188034188034,1.0,1.0,QNG13212.1,XP_445864.1
100.0,100.0,645.0,645.0,645.0,1333.0,0.0,2.066666666666667,1.0,1.0,QNG13213.1,XP_445865.1
99.8,100.0,499.0,499.0,499.0,1034.0,0.0,2.0721442885771544,1.0,1.0,QNG13214.1,XP_445866.1
99.356,100.0,776.0,776.0,776.0,1591.0,0.0,2.0502577319587627,1.0,1.0,QNG13215.1,XP_445867.1
100.0,100.0,327.0,327.0,327.0,686.0,0.0,2.0978593272171255,1.0,1.0,QNG13216.1,XP_445868.1
99.587,100.0,242.0,242.0,242.0,493.0,0.0,2.0371900826446283,1.0,1.0,QNG13217.1,XP_445869.1
100.0,100.0,224.0,224.0,224.0,453.0,1.85e-165,2.0223214285714284,1.0,1.0,QNG13218.1,XP_445871.1
99.429,100.0,175.0,175.0,175.0,360.0,3.39e-130,2.057142857142857,1.0,1.0,QNG13219.1,XP_445872.1
97.817,100.0,454.0,458.0,458.0,901.0,0.0,1.9845814977973568,1.0,1.0,QNG13220.1,XP_445873.1
100.0,100.0,456.0,456.0,456.0,940.0,0.0,2.06140350877193,1.0,1.0,QNG13221.1,XP_445874.1
100.0,100.0,688.0,688.0,688.0,1440.0,0.0,2.0930232558139537,1.0,1.0,QNG13222.1,XP_445875.1
100.0,100.0,533.0,533.0,533.0,1117.0,0.0,2.095684803001876,1.0,1.0,QNG13223.1,XP_445876.1
99.576,100.0,236.0,236.0,236.0,488.0,8.1e-179,2.0677966101694913,1.0,1.0,QNG13224.1,XP_445877.1
99.828,100.0,582.0,582.0,582.0,1201.0,0.0,2.0635738831615122,1.0,1.0,QNG13225.1,XP_445878.1
99.113,100.0,451.0,451.0,451.0,936.0,0.0,2.0753880266075386,1.0,1.0,QNG13226.1,XP_445879.1
99.216,100.0,255.0,255.0,255.0,519.0,0.0,2.0352941176470587,1.0,1.0,QNG13227.1,XP_445880.1
99.569,100.0,232.0,232.0,232.0,478.0,5.54e-175,2.060344827586207,1.0,1.0,QNG13228.1,XP_445881.1
98.936,100.0,282.0,282.0,282.0,570.0,0.0,2.021276595744681,1.0,1.0,QNG13229.1,XP_445882.1
98.556,100.0,554.0,554.0,554.0,1116.0,0.0,2.0144404332129966,1.0,1.0,QNG13230.1,XP_445883.1
99.716,100.0,703.0,703.0,703.0,1450.0,0.0,2.062588904694168,1.0,1.0,QNG13231.1,XP_445884.1
99.528,100.0,212.0,212.0,212.0,430.0,8.330000000000001e-157,2.0283018867924527,1.0,1.0,QNG13232.1,XP_445885.1
100.0,100.0,240.0,240.0,240.0,488.0,9.570000000000001e-179,2.033333333333333,1.0,1.0,QNG13234.1,XP_445886.1
99.707,100.0,682.0,682.0,682.0,1416.0,0.0,2.0762463343108504,1.0,1.0,QNG13235.1,XP_445887.1
100.0,100.0,295.0,295.0,295.0,606.0,0.0,2.0542372881355933,1.0,1.0,QNG13236.1,XP_445888.1
100.0,100.0,429.0,429.0,429.0,823.0,0.0,1.9184149184149184,1.0,1.0,QNG13237.1,XP_445889.1
99.864,100.0,735.0,814.0,735.0,1493.0,0.0,2.031292517006803,1.0,0.902948402948403,QNG13238.1,XP_445890.1
99.0,100.0,200.0,200.0,200.0,413.0,1.83e-150,2.065,1.0,1.0,QNG13239.1,XP_445891.1
99.856,100.0,696.0,696.0,696.0,1443.0,0.0,2.0732758620689653,1.0,1.0,QNG13240.1,XP_445892.1
99.708,100.0,342.0,342.0,342.0,703.0,0.0,2.0555555555555554,1.0,1.0,QNG13241.1,XP_445893.1
100.0,100.0,147.0,147.0,147.0,304.0,5.91e-109,2.068027210884354,1.0,1.0,QNG13242.1,XP_445894.1
99.762,100.0,421.0,421.0,421.0,870.0,0.0,2.0665083135391926,1.0,1.0,QNG13243.1,XP_445895.1
99.541,100.0,653.0,653.0,653.0,1343.0,0.0,2.0566615620214397,1.0,1.0,QNG13244.1,XP_445896.1
100.0,100.0,424.0,424.0,424.0,867.0,0.0,2.044811320754717,1.0,1.0,QNG13245.1,XP_445897.1
99.5,100.0,400.0,400.0,400.0,826.0,0.0,2.065,1.0,1.0,QNG13246.1,XP_445898.1
99.437,100.0,1066.0,1066.0,1066.0,2180.0,0.0,2.045028142589118,1.0,1.0,QNG13247.1,XP_445899.1
99.866,100.0,1489.0,1499.0,1489.0,3078.0,0.0,2.0671591672263263,1.0,0.9933288859239493,QNG13248.1,XP_445900.1
99.723,100.0,361.0,361.0,361.0,743.0,0.0,2.0581717451523547,1.0,1.0,QNG13249.1,XP_445901.1
99.753,100.0,405.0,405.0,405.0,836.0,0.0,2.0641975308641975,1.0,1.0,QNG13250.1,XP_445902.1
100.0,100.0,673.0,673.0,673.0,1377.0,0.0,2.0460624071322435,1.0,1.0,QNG13251.1,XP_445903.1
99.851,100.0,671.0,671.0,671.0,1345.0,0.0,2.0044709388971684,1.0,1.0,QNG13252.1,XP_445904.1
100.0,100.0,191.0,191.0,191.0,382.0,1.22e-138,2.0,1.0,1.0,QNG13253.1,XP_445905.1
100.0,100.0,376.0,376.0,376.0,775.0,0.0,2.0611702127659575,1.0,1.0,QNG13254.1,XP_445906.1
99.057,100.0,1484.0,1484.0,1484.0,3059.0,0.0,2.061320754716981,1.0,1.0,QNG13255.1,XP_445907.1
99.727,100.0,1099.0,1099.0,1099.0,2238.0,0.0,2.0363967242948133,1.0,1.0,QNG13256.1,XP_445908.1
98.684,100.0,380.0,380.0,380.0,765.0,0.0,2.013157894736842,1.0,1.0,QNG13257.1,XP_445909.1
99.225,100.0,258.0,258.0,258.0,534.0,0.0,2.0697674418604652,1.0,1.0,QNG13258.1,XP_445910.1
99.727,100.0,366.0,366.0,366.0,758.0,0.0,2.07103825136612,1.0,1.0,QNG13259.1,XP_445911.1
99.63,100.0,1081.0,1081.0,1081.0,2239.0,0.0,2.071230342275671,1.0,1.0,QNG13260.1,XP_445912.1
99.432,100.0,352.0,352.0,352.0,720.0,0.0,2.0454545454545454,1.0,1.0,QNG13261.1,XP_445913.1
98.844,100.0,346.0,346.0,346.0,706.0,0.0,2.040462427745665,1.0,1.0,QNG13262.1,XP_445915.1
100.0,100.0,108.0,108.0,108.0,221.0,1.48e-77,2.0462962962962963,1.0,1.0,QNG13263.1,XP_445917.1
99.43,100.0,351.0,351.0,351.0,719.0,0.0,2.0484330484330484,1.0,1.0,QNG13264.1,XP_445918.1
99.638,100.0,829.0,829.0,829.0,1689.0,0.0,2.037394451145959,1.0,1.0,QNG13265.1,XP_445919.1
99.145,100.0,1284.0,1287.0,1287.0,2640.0,0.0,2.05607476635514,1.0,1.0,QNG13266.1,XP_445920.1
99.571,100.0,233.0,233.0,233.0,465.0,6.16e-170,1.9957081545064377,1.0,1.0,QNG13267.1,XP_445921.1
100.0,100.0,456.0,456.0,456.0,935.0,0.0,2.050438596491228,1.0,1.0,QNG13268.1,XP_445922.1
99.791,100.0,956.0,956.0,956.0,1962.0,0.0,2.0523012552301254,1.0,1.0,QNG13269.1,XP_445923.1
99.623,100.0,1326.0,1326.0,1326.0,2714.0,0.0,2.046757164404223,1.0,1.0,QNG13270.1,XP_445924.1
99.877,100.0,816.0,816.0,816.0,1696.0,0.0,2.0784313725490198,1.0,1.0,QNG13271.1,XP_445925.1
100.0,100.0,318.0,318.0,318.0,652.0,0.0,2.050314465408805,1.0,1.0,QNG13272.1,XP_445926.1
100.0,100.0,304.0,304.0,304.0,623.0,0.0,2.049342105263158,1.0,1.0,QNG13273.1,XP_445927.1
99.939,100.0,1643.0,1643.0,1643.0,3427.0,0.0,2.0858186244674375,1.0,1.0,QNG13274.1,XP_445928.1
99.355,100.0,310.0,310.0,310.0,642.0,0.0,2.0709677419354837,1.0,1.0,QNG13275.1,XP_445929.1
100.0,100.0,242.0,242.0,242.0,497.0,0.0,2.053719008264463,1.0,1.0,QNG13276.1,XP_445930.1
99.887,100.0,887.0,887.0,887.0,1841.0,0.0,2.075535512965051,1.0,1.0,QNG13277.1,XP_445931.1
99.803,100.0,508.0,508.0,508.0,1043.0,0.0,2.0531496062992125,1.0,1.0,QNG13278.1,XP_445932.1
100.0,100.0,598.0,598.0,598.0,1224.0,0.0,2.0468227424749164,1.0,1.0,QNG13279.1,XP_445933.1
100.0,100.0,328.0,328.0,328.0,670.0,0.0,2.042682926829268,1.0,1.0,QNG13280.1,XP_445934.1
99.5,100.0,800.0,800.0,800.0,1658.0,0.0,2.0725,1.0,1.0,QNG13281.1,XP_445935.1
98.164,100.0,599.0,599.0,599.0,1208.0,0.0,2.01669449081803,1.0,1.0,QNG13282.1,XP_445936.1
100.0,100.0,358.0,358.0,358.0,736.0,0.0,2.0558659217877095,1.0,1.0,QNG13283.1,XP_445937.1
99.382,100.0,647.0,647.0,647.0,1322.0,0.0,2.043276661514683,1.0,1.0,QNG13284.1,XP_445938.1
99.454,100.0,549.0,549.0,549.0,1130.0,0.0,2.058287795992714,1.0,1.0,QNG13285.1,XP_445939.1
97.744,100.0,266.0,266.0,266.0,529.0,0.0,1.9887218045112782,1.0,1.0,QNG13286.1,XP_445940.1
99.63,100.0,540.0,540.0,540.0,1106.0,0.0,2.0481481481481483,1.0,1.0,QNG13287.1,XP_445941.1
99.685,100.0,317.0,317.0,317.0,663.0,0.0,2.091482649842271,1.0,1.0,QNG13288.1,XP_445942.1
99.915,100.0,1170.0,1170.0,1170.0,2407.0,0.0,2.057264957264957,1.0,1.0,QNG13289.1,XP_445944.1
100.0,100.0,189.0,189.0,189.0,388.0,4.85e-141,2.052910052910053,1.0,1.0,QNG13290.1,XP_445945.1
100.0,100.0,481.0,481.0,481.0,989.0,0.0,2.056133056133056,1.0,1.0,QNG13291.1,XP_445946.1
100.0,100.0,840.0,840.0,840.0,1741.0,0.0,2.072619047619048,1.0,1.0,QNG13292.1,XP_445947.1
99.691,100.0,648.0,648.0,648.0,1351.0,0.0,2.0848765432098766,1.0,1.0,QNG13293.1,XP_445948.1
100.0,100.0,142.0,142.0,142.0,283.0,6.479999999999999e-101,1.9929577464788732,1.0,1.0,QNG13294.1,XP_445949.1
99.757,100.0,411.0,411.0,411.0,835.0,0.0,2.0316301703163018,1.0,1.0,QNG13295.1,XP_445950.1
99.398,100.0,332.0,332.0,332.0,676.0,0.0,2.036144578313253,1.0,1.0,QNG13296.1,XP_445951.1
99.834,100.0,602.0,602.0,602.0,1219.0,0.0,2.024916943521595,1.0,1.0,QNG13297.1,XP_445952.1
99.435,100.0,177.0,177.0,177.0,357.0,5.88e-129,2.016949152542373,1.0,1.0,QNG13298.1,XP_445953.1
98.246,100.0,57.0,57.0,57.0,111.0,1.6800000000000002e-35,1.9473684210526316,1.0,1.0,QNG13299.1,XP_445954.1
99.347,100.0,613.0,613.0,613.0,1254.0,0.0,2.0456769983686787,1.0,1.0,QNG13300.1,XP_445955.1
99.788,100.0,1883.0,1885.0,1885.0,3882.0,0.0,2.061603823685608,1.0,1.0,QNG13301.1,XP_445956.1
100.0,100.0,282.0,282.0,282.0,572.0,0.0,2.028368794326241,1.0,1.0,QNG13302.1,XP_445957.1
100.0,100.0,213.0,213.0,213.0,429.0,2.4100000000000004e-156,2.0140845070422535,1.0,1.0,QNG13303.1,XP_445958.1
100.0,100.0,164.0,164.0,164.0,320.0,8.119999999999999e-115,1.951219512195122,1.0,1.0,QNG13304.1,XP_445959.1
99.892,100.0,924.0,924.0,924.0,1905.0,0.0,2.061688311688312,1.0,1.0,QNG13305.1,XP_445960.2
99.49,100.0,196.0,196.0,196.0,399.0,6.68e-145,2.0357142857142856,1.0,1.0,QNG13306.1,XP_445961.1
99.32,100.0,147.0,147.0,147.0,296.0,8.18e-106,2.0136054421768708,1.0,1.0,QNG13307.1,XP_445962.1
100.0,100.0,408.0,408.0,408.0,835.0,0.0,2.0465686274509802,1.0,1.0,QNG13308.1,XP_445963.1
98.891,100.0,631.0,631.0,631.0,1288.0,0.0,2.041204437400951,1.0,1.0,QNG13309.1,XP_445964.1
100.0,100.0,254.0,254.0,254.0,512.0,0.0,2.015748031496063,1.0,1.0,QNG13310.1,XP_445965.1
100.0,100.0,247.0,247.0,247.0,502.0,0.0,2.032388663967611,1.0,1.0,QNG13311.1,XP_445966.1
100.0,100.0,330.0,330.0,330.0,687.0,0.0,2.081818181818182,1.0,1.0,QNG13312.1,XP_445967.1
97.917,100.0,96.0,96.0,96.0,188.0,9.52e-65,1.9583333333333333,1.0,1.0,QNG13313.1,XP_445968.1
100.0,100.0,298.0,298.0,298.0,608.0,0.0,2.040268456375839,1.0,1.0,QNG13314.1,XP_445969.1
100.0,100.0,405.0,405.0,405.0,840.0,0.0,2.074074074074074,1.0,1.0,QNG13315.1,XP_445970.1
99.706,100.0,681.0,681.0,681.0,1405.0,0.0,2.0631424375917766,1.0,1.0,QNG13316.1,XP_445971.1
100.0,100.0,472.0,472.0,472.0,968.0,0.0,2.0508474576271185,1.0,1.0,QNG13317.1,XP_445972.1
100.0,100.0,212.0,212.0,212.0,426.0,3.15e-155,2.009433962264151,1.0,1.0,QNG13318.1,XP_445973.1
100.0,100.0,665.0,665.0,665.0,1371.0,0.0,2.0616541353383457,1.0,1.0,QNG13319.1,XP_445974.1
99.541,100.0,436.0,436.0,436.0,908.0,0.0,2.0825688073394497,1.0,1.0,QNG13320.1,XP_445975.1
99.378,100.0,965.0,965.0,965.0,1930.0,0.0,2.0,1.0,1.0,QNG13321.1,XP_445977.1
99.226,100.0,1034.0,1034.0,1034.0,2042.0,0.0,1.9748549323017408,1.0,1.0,QNG13322.1,XP_445979.1
91.437,63.0,1420.0,1339.0,673.0,1002.0,2.3000000000000002e-73,0.7056338028169014,0.47394366197183097,0.5026138909634055,QNG13323.1,XP_445980.1
86.974,80.0,975.0,1186.0,759.0,1050.0,0.0,1.0769230769230769,0.7784615384615384,0.6399662731871838,QNG15398.1,XP_445981.1
99.123,100.0,570.0,570.0,570.0,1172.0,0.0,2.056140350877193,1.0,1.0,QNG13327.1,XP_445982.1
99.63,100.0,540.0,540.0,540.0,1110.0,0.0,2.0555555555555554,1.0,1.0,QNG13328.1,XP_445983.1
100.0,100.0,307.0,307.0,307.0,612.0,0.0,1.993485342019544,1.0,1.0,QNG13329.1,XP_445984.1
100.0,100.0,484.0,484.0,484.0,1004.0,0.0,2.074380165289256,1.0,1.0,QNG13330.1,XP_445985.1
100.0,100.0,404.0,404.0,404.0,828.0,0.0,2.0495049504950495,1.0,1.0,QNG13331.1,XP_445986.1
100.0,100.0,394.0,394.0,394.0,811.0,0.0,2.0583756345177666,1.0,1.0,QNG13332.1,XP_445987.1
98.942,100.0,189.0,189.0,189.0,382.0,1.12e-138,2.0211640211640214,1.0,1.0,QNG13333.1,XP_445988.1
98.925,100.0,93.0,93.0,93.0,183.0,8.23e-63,1.967741935483871,1.0,1.0,QNG13334.1,XP_445989.1
100.0,100.0,217.0,217.0,217.0,446.0,9.83e-163,2.055299539170507,1.0,1.0,QNG13335.1,XP_445990.1
100.0,100.0,322.0,322.0,322.0,657.0,0.0,2.040372670807453,1.0,1.0,QNG13336.1,XP_445991.1
100.0,100.0,192.0,192.0,192.0,392.0,1.45e-142,2.0416666666666665,1.0,1.0,QNG13337.1,XP_445992.1
