# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "start_to_stop" "-g" "ID" "-a" "/Users/s1964600/Work/isoform_analysis_Dec2023/data/mock_annotations/BG2_GCA_014217725.1/mock_long_gene_400.gtf" "-o" "85_counts.txt" "85_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	85_aln.bam
GWK60_E01243	CP048234.1	158188	162598	-	4411	2203
GWK60_E01265	CP048234.1	162959	164795	+	1837	1824
GWK60_E01287	CP048234.1	164361	165933	-	1573	405
GWK60_E01309	CP048234.1	166475	167573	-	1099	7003
GWK60_E01331	CP048234.1	167952	168660	+	709	8232
GWK60_E01353	CP048234.1	168211	171325	-	3115	7048
GWK60_E01375	CP048234.1	171940	173746	+	1807	2306
GWK60_E01397	CP048234.1	174479	177290	+	2812	7998
GWK60_E01419	CP048234.1	177475	178420	+	946	8959
GWK60_E01441	CP048234.1	180215	186093	+	5879	1216
GWK60_E01463	CP048234.1	187171	188698	-	1528	12583
GWK60_E01485	CP048234.1	188948	190436	-	1489	55968
GWK60_E01507	CP048234.1	191913	193932	+	2020	45593
GWK60_E01529	CP048234.1	193269	195117	-	1849	255
GWK60_E01551	CP048234.1	196046	198005	-	1960	2431
GWK60_E01573	CP048234.1	198804	200754	-	1951	32014
GWK60_E01595	CP048234.1	201548	203507	-	1960	567
GWK60_E01617	CP048234.1	203631	205596	-	1966	2024
GWK60_E01639	CP048234.1	206259	208176	-	1918	111
GWK60_E01661	CP048234.1	209067	210993	+	1927	2199
GWK60_E01683	CP048234.1	211257	212946	+	1690	2559
GWK60_E01705	CP048234.1	212226	213927	-	1702	2237
GWK60_E01727	CP048234.1	214254	216012	+	1759	20971
GWK60_E01749	CP048234.1	215730	217770	-	2041	26267
GWK60_E01771	CP048234.1	217995	219332	-	1338	151362
GWK60_E01793	CP048234.1	219886	221593	-	1708	143527
GWK60_E01815	CP048234.1	221640	223635	-	1996	11356
GWK60_E01837	CP048234.1	224366	226697	+	2332	294
GWK60_E01859	CP048234.1	227964	229752	+	1789	391
GWK60_E01881	CP048234.1	230332	232189	+	1858	3911
GWK60_E01903	CP048234.1	231623	232595	-	973	591
GWK60_E01925	CP048234.1	232998	234354	+	1357	283
GWK60_E01947	CP048234.1	233807	234815	-	1009	3868
GWK60_E01969	CP048234.1	235075	236347	+	1273	13
GWK60_E01991	CP048234.1	236342	236942	+	601	1224
GWK60_E02013	CP048234.1	236708	237908	+	1201	435
GWK60_E02035	CP048234.1	238673	239447	+	775	1302
GWK60_E02079	CP048234.1	239613	241650	-	2038	9013
GWK60_E02101	CP048234.1	241792	242593	-	802	20010
GWK60_E02123	CP048234.1	243454	245968	+	2515	4880
GWK60_E02145	CP048234.1	246086	247580	+	1495	2549
GWK60_E02167	CP048234.1	246947	248120	-	1174	3004
GWK60_E02189	CP048234.1	248451	249438	+	988	1038
GWK60_E02211	CP048234.1	249090	250563	-	1474	733
GWK60_E02233	CP048234.1	251146	253699	-	2554	1632
GWK60_E02255	CP048234.1	253702	254464	-	763	5320
GWK60_E02277	CP048234.1	257333	262214	+	4882	10234
GWK60_E02299	CP048234.1	261708	263238	-	1531	1861
GWK60_E02321	CP048234.1	263220	264567	-	1348	23023
GWK60_E02343	CP048234.1	265567	266995	+	1429	1802
GWK60_E02365	CP048234.1	267180	269793	+	2614	3898
GWK60_E02387	CP048234.1	269351	270377	-	1027	15870
GWK60_E02409	CP048234.1	270763	272809	+	2047	4372
GWK60_E02431	CP048234.1	272621	274478	+	1858	1885
GWK60_E02453	CP048234.1	274458	275649	+	1192	5100
GWK60_E02475	CP048234.1	274944	278184	-	3241	4390
GWK60_E02497	CP048234.1	278061	279438	-	1378	5125
GWK60_E02519	CP048234.1	279376	280807	-	1432	15462
GWK60_E02541	CP048234.1	281348	282362	+	1015	9756
GWK60_E02563	CP048234.1	282433	286444	+	4012	20464
GWK60_E02585	CP048234.1	285742	288664	-	2923	4779
GWK60_E02607	CP048234.1	289006	290161	+	1156	3287
GWK60_E02629	CP048234.1	289521	292068	-	2548	8441
GWK60_E02651	CP048234.1	292089	293604	-	1516	26
GWK60_E02673	CP048234.1	294228	297420	+	3193	3568
GWK60_E02695	CP048234.1	298020	299907	+	1888	3504
GWK60_E02717	CP048234.1	299639	300383	-	745	5379
GWK60_E02739	CP048234.1	300617	303509	+	2893	2594
GWK60_E02761	CP048234.1	302917	304477	-	1561	3008
GWK60_E02783	CP048234.1	304800	305817	+	1018	993
GWK60_E02805	CP048234.1	306336	307068	+	733	20491
GWK60_E02827	CP048234.1	306698	309632	-	2935	4574
GWK60_E02871	CP048234.1	309756	311127	-	1372	8983
GWK60_E02893	CP048234.1	311977	313882	+	1906	22815
GWK60_E02915	CP048234.1	314063	315728	+	1666	2597
GWK60_E02937	CP048234.1	316061	319022	+	2962	3012
GWK60_E02959	CP048234.1	318378	319524	-	1147	2586
GWK60_E02981	CP048234.1	319814	321491	-	1678	20339
GWK60_E03003	CP048234.1	322218	323082	-	865	5611
GWK60_E03025	CP048234.1	323816	326306	+	2491	9463
GWK60_E03047	CP048234.1	326729	328148	+	1420	4542
GWK60_E03091	CP048234.1	327824	332831	-	5008	5981
GWK60_E03113	CP048234.1	333160	333799	-	640	175
GWK60_E03157	CP048234.1	335868	337167	+	1300	1
GWK60_E03179	CP048234.1	336411	339414	-	3004	13424
GWK60_E03201	CP048234.1	339526	344620	-	5095	4227
GWK60_E03223	CP048234.1	344808	345720	-	913	7278
GWK60_E03245	CP048234.1	345850	346930	+	1081	1840
GWK60_E03267	CP048234.1	346378	349315	-	2938	2860
GWK60_E03289	CP048234.1	349629	351666	-	2038	11676
GWK60_E03333	CP048234.1	352691	355931	+	3241	3015
GWK60_E03355	CP048234.1	355657	358768	-	3112	375
GWK60_E03377	CP048234.1	361776	362844	-	1069	809
GWK60_E03399	CP048234.1	363699	365832	-	2134	1677
GWK60_E03421	CP048234.1	367466	369044	-	1579	4778
GWK60_E03443	CP048234.1	370224	371619	+	1396	416
GWK60_E03465	CP048234.1	371586	373740	-	2155	1192
GWK60_E03487	CP048234.1	374953	377167	+	2215	2439
GWK60_E03509	CP048234.1	377318	378500	+	1183	4982
GWK60_E03531	CP048234.1	377876	383966	-	6091	3015
GWK60_E03553	CP048234.1	384813	385983	+	1171	3347
GWK60_E03575	CP048234.1	386174	387248	+	1075	8367
GWK60_E03597	CP048234.1	387035	389243	-	2209	176
GWK60_E03619	CP048234.1	392149	394567	+	2419	1086
GWK60_E03641	CP048234.1	394937	396107	+	1171	130745
GWK60_E03663	CP048234.1	397313	398606	+	1294	7393
GWK60_E03685	CP048234.1	399184	404563	+	5380	22450
GWK60_E03707	CP048234.1	403964	405947	-	1984	1381
GWK60_E03729	CP048234.1	406785	409092	+	2308	1105
GWK60_E03751	CP048234.1	409048	410356	+	1309	74219
GWK60_E03773	CP048234.1	409779	411936	-	2158	11700
GWK60_E03795	CP048234.1	415129	417466	+	2338	126701
GWK60_E03817	CP048234.1	417159	419058	-	1900	1842
GWK60_E03839	CP048234.1	419502	422232	+	2731	3575
GWK60_E03861	CP048234.1	422492	423875	+	1384	1687
GWK60_E03883	CP048234.1	423172	424300	-	1129	4133
GWK60_E03905	CP048234.1	425383	426457	+	1075	753
GWK60_E03927	CP048234.1	426052	426979	-	928	1981
GWK60_E03949	CP048234.1	427368	429144	+	1777	3185
GWK60_E03971	CP048234.1	429518	431288	+	1771	3573
GWK60_E03993	CP048234.1	433564	436030	+	2467	27740
GWK60_E04015	CP048234.1	435952	437953	-	2002	4137
GWK60_E04037	CP048234.1	438454	439564	-	1111	9059
GWK60_E04059	CP048234.1	440551	442699	-	2149	1448
GWK60_E04081	CP048234.1	443568	445323	+	1756	1354
GWK60_E04103	CP048234.1	445273	446440	+	1168	9291
GWK60_E04125	CP048234.1	446347	447445	-	1099	3801
GWK60_E04147	CP048234.1	448277	449525	+	1249	93
GWK60_E04169	CP048234.1	450011	452075	+	2065	6345
GWK60_E04191	CP048234.1	451991	454502	+	2512	1381
GWK60_E04213	CP048234.1	454477	455515	+	1039	4692
GWK60_E04235	CP048234.1	454975	455587	-	613	24992
GWK60_E04257	CP048234.1	460147	461269	+	1123	16115
GWK60_E04279	CP048234.1	461146	463594	-	2449	6659
GWK60_E04301	CP048234.1	464875	466162	-	1288	649
GWK60_E04323	CP048234.1	467040	468729	+	1690	39749
GWK60_E04345	CP048234.1	468283	471127	-	2845	3779
GWK60_E04367	CP048234.1	471101	472103	-	1003	6201
GWK60_E04389	CP048234.1	472375	474865	+	2491	7749
GWK60_E04411	CP048234.1	474187	475615	-	1429	1686
GWK60_E04455	CP048234.1	476546	477389	-	844	43226
GWK60_E04477	CP048234.1	477741	479406	-	1666	8974
GWK60_E04499	CP048234.1	480425	482786	-	2362	13199
GWK60_E04521	CP048234.1	483186	484860	+	1675	814
GWK60_E04543	CP048234.1	485003	486605	+	1603	129
GWK60_E04565	CP048234.1	486682	490282	+	3601	3798
GWK60_E04587	CP048234.1	489791	494690	-	4900	3225
GWK60_E04609	CP048234.1	495840	497325	-	1486	14901
GWK60_E04631	CP048234.1	497871	499488	+	1618	4586
GWK60_E04653	CP048234.1	499525	501946	+	2422	3116
GWK60_E04675	CP048234.1	501177	503592	-	2416	4184
GWK60_E04697	CP048234.1	505091	506066	+	976	85984
GWK60_E04719	CP048234.1	505786	507316	-	1531	13900
GWK60_E04741	CP048234.1	509460	514314	+	4855	7164
GWK60_E04763	CP048234.1	513644	517343	-	3700	2241
GWK60_E04785	CP048234.1	517506	519048	-	1543	4621
GWK60_E04807	CP048234.1	519407	520583	+	1177	121
GWK60_E04829	CP048234.1	519830	521330	-	1501	1718
GWK60_E04851	CP048234.1	521353	524998	-	3646	7835
GWK60_E04873	CP048234.1	525124	526582	-	1459	19035
GWK60_E04895	CP048234.1	527107	528547	-	1441	1768
GWK60_E04917	CP048234.1	529453	530179	-	727	1235
GWK60_E04939	CP048234.1	530396	531851	-	1456	1211
GWK60_E04961	CP048234.1	532490	535379	-	2890	3613
GWK60_E04983	CP048234.1	535653	539916	-	4264	10279
GWK60_E05005	CP048234.1	540595	541696	+	1102	36248
GWK60_E05027	CP048234.1	541728	543498	+	1771	2629
GWK60_E05049	CP048234.1	542917	546187	-	3271	26295
GWK60_E05071	CP048234.1	546880	551260	+	4381	10129
GWK60_E05093	CP048234.1	551415	554265	+	2851	2276
GWK60_E05115	CP048234.1	554738	556094	+	1357	6035
GWK60_E05137	CP048234.1	555861	557175	-	1315	7985
GWK60_E05159	CP048234.1	557811	563142	+	5332	9144
GWK60_E05181	CP048234.1	563697	565029	-	1333	3116
GWK60_E05225	CP048234.1	566443	567571	-	1129	5493
GWK60_E05247	CP048234.1	569661	572724	+	3064	2936
GWK60_E05269	CP048234.1	572146	574072	-	1927	54003
GWK60_E05291	CP048234.1	575062	577258	-	2197	729
GWK60_E05313	CP048234.1	581246	582632	+	1387	5302
GWK60_E05335	CP048234.1	582255	585057	-	2803	5539
GWK60_E05357	CP048234.1	585390	587589	-	2200	440
GWK60_E05379	CP048234.1	587883	589359	+	1477	724
GWK60_E05401	CP048234.1	589374	591717	+	2344	9228
GWK60_E05423	CP048234.1	591683	593732	+	2050	3932
GWK60_E05445	CP048234.1	593144	594344	-	1201	3902
GWK60_E05467	CP048234.1	595513	597535	+	2023	2924
GWK60_E05489	CP048234.1	597051	598404	-	1354	3996
GWK60_E05511	CP048234.1	599376	603288	+	3913	15336
GWK60_E05533	CP048234.1	602804	604058	-	1255	31648
GWK60_E05555	CP048234.1	604179	606024	-	1846	2762
GWK60_E05577	CP048234.1	606672	609594	-	2923	14129
GWK60_E05599	CP048234.1	610823	613169	-	2347	0
GWK60_E05621	CP048234.1	613946	614774	+	829	979
GWK60_E05643	CP048234.1	615023	616658	+	1636	4916
GWK60_E05665	CP048234.1	616667	618065	+	1399	3915
GWK60_E05687	CP048234.1	617444	619652	-	2209	3936
GWK60_E05709	CP048234.1	620288	621221	-	934	4948
GWK60_E05731	CP048234.1	622377	622950	+	574	0
GWK60_E05753	CP048234.1	623219	625460	-	2242	3317
GWK60_E05775	CP048234.1	630112	636169	-	6058	69193
GWK60_E05797	CP048234.1	637794	639042	-	1249	3837
GWK60_E05819	CP048234.1	639591	640632	-	1042	122
GWK60_E05841	CP048234.1	641227	642121	+	895	18605
GWK60_E05863	CP048234.1	641541	645580	-	4040	17376
GWK60_E05885	CP048234.1	646358	647348	+	991	1403
GWK60_E05907	CP048234.1	646942	647785	-	844	19556
GWK60_E05929	CP048234.1	652069	653695	+	1627	40
GWK60_E05951	CP048234.1	653187	655482	-	2296	1209
GWK60_E05973	CP048234.1	655908	657072	+	1165	15077
GWK60_E05995	CP048234.1	657375	658518	-	1144	375212
GWK60_E06017	CP048234.1	659886	661278	-	1393	11007
GWK60_E06039	CP048234.1	662175	662865	+	691	34
GWK60_E06061	CP048234.1	662960	664256	+	1297	15632
GWK60_E06083	CP048234.1	663626	665243	-	1618	2906
GWK60_E06105	CP048234.1	665783	668228	+	2446	2351
GWK60_E06127	CP048234.1	668523	670341	+	1819	25136
GWK60_E06149	CP048234.1	670633	671671	+	1039	12021
GWK60_E06171	CP048234.1	671139	673536	-	2398	5163
GWK60_E06193	CP048234.1	674025	675735	+	1711	4650
GWK60_E06215	CP048234.1	677131	680428	+	3298	902
GWK60_E06237	CP048234.1	683791	687295	+	3505	2057
GWK60_E06259	CP048234.1	688713	693132	-	4420	0
GWK60_E06281	CP048234.1	698423	702224	-	3802	445
GWK60_F00011	CP048235.1	3097	6724	-	3628	0
GWK60_F00033	CP048235.1	10502	19250	-	8749	4
GWK60_F00055	CP048235.1	33905	36017	+	2113	17774
GWK60_F00077	CP048235.1	36046	38068	-	2023	25
GWK60_F00099	CP048235.1	44041	45364	+	1324	10067
GWK60_F00121	CP048235.1	45051	46905	-	1855	10067
GWK60_F00143	CP048235.1	48166	49780	+	1615	8950
GWK60_F00165	CP048235.1	49283	50867	-	1585	7089
GWK60_F00187	CP048235.1	50856	51825	-	970	3779
GWK60_F00209	CP048235.1	52153	52834	+	682	2909
GWK60_F00231	CP048235.1	52925	53978	+	1054	10411
GWK60_F00275	CP048235.1	55878	57246	+	1369	8392
GWK60_F00297	CP048235.1	57404	58382	+	979	6093
GWK60_F00319	CP048235.1	57688	59146	-	1459	2891
GWK60_F00341	CP048235.1	59542	60376	+	835	531
GWK60_F00363	CP048235.1	59744	67574	-	7831	7457
GWK60_F00385	CP048235.1	69084	70848	+	1765	17681
GWK60_F00407	CP048235.1	70234	72331	-	2098	18658
GWK60_F00429	CP048235.1	72529	73315	-	787	2696
GWK60_F00451	CP048235.1	73464	74982	-	1519	8312
GWK60_F00473	CP048235.1	77714	79601	+	1888	354864
GWK60_F00495	CP048235.1	79478	81755	-	2278	4911
GWK60_F00517	CP048235.1	86328	88272	+	1945	696
GWK60_F00539	CP048235.1	87860	92960	-	5101	8762
GWK60_F00561	CP048235.1	93691	95458	+	1768	84214
GWK60_F00583	CP048235.1	94831	96163	-	1333	30991
GWK60_F00605	CP048235.1	97139	99926	+	2788	5848
GWK60_F00627	CP048235.1	99418	102022	-	2605	14868
GWK60_F00649	CP048235.1	102826	105979	+	3154	2191
GWK60_F00671	CP048235.1	106198	108049	+	1852	7389
GWK60_F00693	CP048235.1	107419	108822	-	1404	9147
GWK60_F00715	CP048235.1	108917	110441	-	1525	179
GWK60_F00737	CP048235.1	111391	115411	+	4021	3655
GWK60_F00759	CP048235.1	115603	117127	+	1525	1013
GWK60_F00781	CP048235.1	117329	119564	+	2236	7798
GWK60_F00803	CP048235.1	119037	120615	-	1579	1272
GWK60_F00825	CP048235.1	121169	122648	+	1480	3114
GWK60_F00847	CP048235.1	122128	123718	-	1591	6922
GWK60_F00869	CP048235.1	124476	125307	-	832	376
GWK60_F00891	CP048235.1	126562	127981	+	1420	3096
GWK60_F00913	CP048235.1	127404	128526	-	1123	11975
GWK60_F00935	CP048235.1	128764	130762	-	1999	535
GWK60_F00957	CP048235.1	130638	134355	-	3718	7719
GWK60_F00979	CP048235.1	134892	137748	-	2857	5028
GWK60_F01001	CP048235.1	138180	139344	-	1165	14834
GWK60_F01023	CP048235.1	139794	140571	+	778	18974
GWK60_F01045	CP048235.1	140414	142445	+	2032	2425
GWK60_F01067	CP048235.1	146002	148273	+	2272	11048
GWK60_F01089	CP048235.1	147910	149752	-	1843	8541
GWK60_F01133	CP048235.1	150586	153157	-	2572	2854
GWK60_F01177	CP048235.1	153401	155990	-	2590	11314
GWK60_F01199	CP048235.1	156502	161098	-	4597	7938
GWK60_F01221	CP048235.1	164168	165215	+	1048	1461398
GWK60_F01243	CP048235.1	165164	166577	-	1414	156956
GWK60_F01265	CP048235.1	167792	169463	+	1672	586
GWK60_F01287	CP048235.1	170243	172916	+	2674	3882
GWK60_F01309	CP048235.1	172477	173335	-	859	2032
GWK60_F01331	CP048235.1	173883	177141	+	3259	1402
GWK60_F01353	CP048235.1	176818	177877	-	1060	6336
GWK60_F01375	CP048235.1	178122	179043	+	922	3857
GWK60_F01397	CP048235.1	178548	179742	-	1195	5228
GWK60_F01419	CP048235.1	179923	181255	-	1333	2234
GWK60_F01441	CP048235.1	181201	182497	-	1297	57872
GWK60_F01463	CP048235.1	182642	184829	-	2188	15945
GWK60_F01485	CP048235.1	185412	186564	+	1153	14893
GWK60_F01507	CP048235.1	187019	188828	+	1810	34223
GWK60_F01529	CP048235.1	188343	191166	-	2824	2649
GWK60_F01551	CP048235.1	191492	192986	-	1495	43232
GWK60_F01573	CP048235.1	193265	194609	-	1345	396
GWK60_F01595	CP048235.1	195394	197650	+	2257	5755
GWK60_F01617	CP048235.1	197655	200442	+	2788	516
GWK60_F01639	CP048235.1	200439	201381	+	943	1460
GWK60_F01661	CP048235.1	201150	202392	-	1243	1744
GWK60_F01683	CP048235.1	202712	203768	+	1057	4505
GWK60_F01705	CP048235.1	203251	205132	-	1882	7370
GWK60_F01727	CP048235.1	205152	206898	-	1747	4919
GWK60_F01749	CP048235.1	206934	207873	-	940	25634
GWK60_F01771	CP048235.1	208544	209672	+	1129	8505
GWK60_F01793	CP048235.1	209137	210658	-	1522	401
GWK60_F01815	CP048235.1	211035	213966	-	2932	8
GWK60_F01837	CP048235.1	215279	219350	+	4072	3445
GWK60_F01859	CP048235.1	219487	226276	+	6790	8371
GWK60_F01881	CP048235.1	226398	227445	+	1048	13323
GWK60_F01903	CP048235.1	227842	230692	+	2851	9598
GWK60_F01925	CP048235.1	229961	233048	-	3088	46
GWK60_F01969	CP048235.1	233386	235237	-	1852	3587
GWK60_F01991	CP048235.1	236005	236845	+	841	3607
GWK60_F02013	CP048235.1	236264	239186	-	2923	4935
GWK60_F02035	CP048235.1	239236	240247	-	1012	3975
GWK60_F02057	CP048235.1	241008	242445	+	1438	2547
GWK60_F02079	CP048235.1	242313	243408	+	1096	1203
GWK60_F02101	CP048235.1	243090	246348	-	3259	28687
GWK60_F02145	CP048235.1	248353	251110	+	2758	421
GWK60_F02167	CP048235.1	250524	252768	-	2245	5104
GWK60_F02189	CP048235.1	253135	254683	-	1549	451
GWK60_F02211	CP048235.1	255093	257994	+	2902	6552
GWK60_F02233	CP048235.1	257798	258417	+	620	874
GWK60_F02255	CP048235.1	259410	262308	+	2899	1399
GWK60_F02277	CP048235.1	262568	264860	+	2293	13883
GWK60_F02299	CP048235.1	265431	266478	+	1048	20681
GWK60_F02321	CP048235.1	266800	268213	+	1414	591
GWK60_F02343	CP048235.1	267622	269518	-	1897	4
GWK60_F02365	CP048235.1	270880	272845	+	1966	2
GWK60_F02387	CP048235.1	272708	273623	-	916	5842
GWK60_F02409	CP048235.1	274268	275282	+	1015	2882
GWK60_F02431	CP048235.1	275646	280674	+	5029	6815
GWK60_F02453	CP048235.1	280222	284398	-	4177	3911
GWK60_F02475	CP048235.1	284634	285666	-	1033	14202
GWK60_F02497	CP048235.1	286082	289001	+	2920	1150
GWK60_F02519	CP048235.1	288354	289518	-	1165	2354
GWK60_F02541	CP048235.1	289421	290852	-	1432	11762
GWK60_F02563	CP048235.1	291514	292660	+	1147	11050
GWK60_F02585	CP048235.1	292007	293513	-	1507	5518
GWK60_F02607	CP048235.1	293411	294944	-	1534	9152
GWK60_F02629	CP048235.1	295295	298202	+	2908	5618
GWK60_F02651	CP048235.1	298944	299841	+	898	121647
GWK60_F02673	CP048235.1	300622	302929	+	2308	2730
GWK60_F02717	CP048235.1	304206	308367	+	4162	5626
GWK60_F02739	CP048235.1	310270	313456	+	3187	1782
GWK60_F02761	CP048235.1	312993	315627	-	2635	1261
GWK60_F02783	CP048235.1	315737	317597	-	1861	16104
GWK60_F02805	CP048235.1	317571	318470	-	900	18918
GWK60_F02827	CP048235.1	318632	320975	+	2344	4285
GWK60_F02849	CP048235.1	321058	322645	+	1588	21963
GWK60_F02871	CP048235.1	321963	325335	-	3373	4463
GWK60_F02893	CP048235.1	325769	327770	+	2002	4257
GWK60_F02915	CP048235.1	327182	328538	-	1357	1774
GWK60_F02937	CP048235.1	329206	331669	+	2464	6237
GWK60_F02959	CP048235.1	331034	334544	-	3511	1435
GWK60_F02981	CP048235.1	335129	335942	-	814	0
GWK60_F03003	CP048235.1	335919	340329	-	4411	1703
GWK60_F03025	CP048235.1	341042	341891	+	850	3012
GWK60_F03047	CP048235.1	341727	345264	-	3538	1007
GWK60_F03069	CP048235.1	345978	347628	-	1651	1452
GWK60_F03113	CP048235.1	348085	349627	-	1543	3036
GWK60_F03135	CP048235.1	350289	353142	-	2854	1811
GWK60_F03157	CP048235.1	353307	354645	-	1339	6330
GWK60_F03179	CP048235.1	354771	357969	-	3199	7095
GWK60_F03201	CP048235.1	358530	359268	+	739	6626
GWK60_F03223	CP048235.1	359606	361778	+	2173	4739
GWK60_F03245	CP048235.1	361359	362217	-	859	22888
GWK60_F03267	CP048235.1	362180	364847	-	2668	10594
GWK60_F03289	CP048235.1	365269	367166	+	1898	1363
GWK60_F03311	CP048235.1	366531	369087	-	2557	1497
GWK60_F03333	CP048235.1	368930	370301	-	1372	2193
GWK60_F03355	CP048235.1	371004	372291	+	1288	4655
GWK60_F03377	CP048235.1	371873	373628	-	1756	2201
GWK60_F03399	CP048235.1	373981	376207	-	2227	1669
GWK60_F03421	CP048235.1	377113	378598	-	1486	5050
GWK60_F03443	CP048235.1	378470	380495	-	2026	2710
GWK60_F03465	CP048235.1	381044	383693	+	2650	3853
GWK60_F03487	CP048235.1	383045	384899	-	1855	2557
GWK60_F03509	CP048235.1	384788	386519	-	1732	1206
GWK60_F03531	CP048235.1	386779	388501	+	1723	3811
GWK60_F03553	CP048235.1	387831	389523	-	1693	5178
GWK60_F03575	CP048235.1	390458	392429	+	1972	7443
GWK60_F03597	CP048235.1	392114	394640	-	2527	5657
GWK60_F03619	CP048235.1	395173	397150	+	1978	39862
GWK60_F03641	CP048235.1	396595	400285	-	3691	5365
GWK60_F03663	CP048235.1	400773	405540	+	4768	5112
GWK60_F03685	CP048235.1	405416	407162	+	1747	3631
GWK60_F03707	CP048235.1	406432	408364	-	1933	209
GWK60_F03729	CP048235.1	420681	422928	+	2248	587
GWK60_F03751	CP048235.1	424035	424701	+	667	211
GWK60_F03773	CP048235.1	424681	425416	+	736	13255
GWK60_F03795	CP048235.1	425291	426908	-	1618	884
GWK60_F03817	CP048235.1	432500	433172	+	673	5080
GWK60_F03839	CP048235.1	433998	435318	+	1321	2122
GWK60_F03861	CP048235.1	435261	436509	-	1249	2079
GWK60_F03883	CP048235.1	436835	438284	-	1450	20230
GWK60_F03905	CP048235.1	439246	440533	+	1288	5129
GWK60_F03927	CP048235.1	440686	445537	+	4852	2776
GWK60_F03949	CP048235.1	445417	447802	+	2386	3280
GWK60_F03971	CP048235.1	447143	450332	-	3190	7185
GWK60_F03993	CP048235.1	451225	452422	+	1198	5936
GWK60_F04015	CP048235.1	451793	455213	-	3421	4281
GWK60_F04037	CP048235.1	455391	456429	-	1039	2684
GWK60_F04059	CP048235.1	456775	458911	+	2137	12318
GWK60_F04081	CP048235.1	460064	461120	+	1057	5532
GWK60_F04103	CP048235.1	460589	461717	-	1129	26874
GWK60_F04125	CP048235.1	464500	466792	+	2293	24319
GWK60_F04147	CP048235.1	467259	468519	-	1261	124
GWK60_F04169	CP048235.1	474023	475784	+	1762	1173
GWK60_F04191	CP048235.1	475614	477216	-	1603	1666
GWK60_F04213	CP048235.1	478251	482586	+	4336	16717
GWK60_F04235	CP048235.1	482429	483344	-	916	302
GWK60_F04257	CP048235.1	484668	485946	-	1279	11686
GWK60_F04301	CP048235.1	487314	488832	+	1519	1589
GWK60_F04323	CP048235.1	489732	492246	+	2515	6950
GWK60_F04345	CP048235.1	492803	494531	+	1729	12126
GWK60_F04367	CP048235.1	493838	496061	-	2224	2010
GWK60_F04389	CP048235.1	497141	499496	+	2356	6817
GWK60_F04411	CP048235.1	499449	501234	-	1786	10227
GWK60_F04433	CP048235.1	502234	503242	+	1009	14716
GWK60_F04455	CP048235.1	502953	505131	-	2179	4961
GWK60_F04477	CP048235.1	506268	508749	+	2482	5485
GWK60_F04499	CP048235.1	510123	513222	+	3100	198497
GWK60_F04521	CP048235.1	513260	515708	-	2449	100
GWK60_F04543	CP048235.1	518424	521142	+	2719	1704
GWK60_F04565	CP048235.1	521100	521961	+	862	3966
GWK60_F04587	CP048235.1	521351	523538	-	2188	6386
GWK60_F04609	CP048235.1	523527	526242	-	2716	2119
GWK60_F04631	CP048235.1	526501	527464	-	964	2745
GWK60_F04653	CP048235.1	527822	529103	+	1282	1185
GWK60_F04675	CP048235.1	528495	529755	-	1261	3072
GWK60_F04697	CP048235.1	531014	532211	+	1198	30
GWK60_F04719	CP048235.1	534173	536657	+	2485	24099
GWK60_F04741	CP048235.1	538476	539559	+	1084	1076
GWK60_F04763	CP048235.1	539768	542555	+	2788	9371
GWK60_F04785	CP048235.1	541834	544072	-	2239	3523
GWK60_F04807	CP048235.1	544029	545163	-	1135	513
GWK60_F04829	CP048235.1	545039	545867	-	829	888
GWK60_F04851	CP048235.1	545827	547138	-	1312	3172
GWK60_F04873	CP048235.1	547897	548872	-	976	5640
GWK60_F04917	CP048235.1	550307	550910	-	604	26470
GWK60_F04939	CP048235.1	551763	554697	-	2935	4882
GWK60_F04961	CP048235.1	556367	558572	+	2206	6526
GWK60_F04983	CP048235.1	558228	561699	-	3472	5613
GWK60_F05005	CP048235.1	562010	564965	-	2956	2298
GWK60_F05027	CP048235.1	564791	566183	-	1393	2596
GWK60_F05049	CP048235.1	566509	567940	+	1432	2547
GWK60_F05071	CP048235.1	567213	568077	-	865	1679
GWK60_F05093	CP048235.1	568437	570300	+	1864	542
GWK60_F05115	CP048235.1	570181	571990	+	1810	2375
GWK60_F05137	CP048235.1	571343	572864	-	1522	1249
GWK60_F05159	CP048235.1	573134	574253	+	1120	1628
GWK60_F05181	CP048235.1	574238	576638	+	2401	1466
GWK60_F05203	CP048235.1	576795	579027	+	2233	5558
GWK60_F05225	CP048235.1	578335	579829	-	1495	790
GWK60_F05247	CP048235.1	580357	582130	+	1774	6886
GWK60_F05269	CP048235.1	581493	583887	-	2395	37657
GWK60_F05291	CP048235.1	584816	587585	+	2770	21789
GWK60_F05313	CP048235.1	587664	589110	+	1447	504
GWK60_F05335	CP048235.1	588550	589573	-	1024	1305
GWK60_F05357	CP048235.1	589635	591501	-	1867	2432
GWK60_F05379	CP048235.1	592435	594364	+	1930	4052
GWK60_F05401	CP048235.1	594108	598920	-	4813	1531
GWK60_F05423	CP048235.1	599022	600729	-	1708	1331
GWK60_F05445	CP048235.1	600983	601823	+	841	3182
GWK60_F05467	CP048235.1	601355	602246	-	892	12637
GWK60_F05489	CP048235.1	603380	605918	+	2539	4520
